,PD14472,PD14473,PD17973,PD17981,PD17991,PD17994,PD18017,PD18020,PD18022,PD18024,PD18031,PD18037,PD18045,PD18046,PD18047,PD18048,PD18049,PD18050,PD18100,PD18101,PD18116,PD18149,PD18188,PD18189,PD18247,PD18251,PD18257,PD18258,PD18259,PD18264,PD18269,PD18728,PD18730,PD18733,PD18734,PD18748,PD18749,PD18751,PD18754,PD18756,PD18768,PD18769,PD18771,PD18775,PD18776,PD22036,PD22251,PD22355,PD22357,PD22358,PD22359,PD22360,PD22361,PD22362,PD22363,PD22364
31,61.0,20.0,15.0,180.0,11.0,33.0,37.0,1598.0,62.0,420.0,100.0,103.0,3026.0,47.0,50.0,131.0,123.0,138.0,33.0,19.0,34.0,51.0,44.0,135.0,1922.0,85.0,154.0,17.0,284.0,751.0,19.0,25.0,206.0,58.0,69.0,121.0,847.0,30.0,136.0,26.0,39.0,420.0,36.0,21.0,28.0,13.0,24.0,314.0,875.0,385.0,22.0,407.0,787.0,61.0,253.0,136.0
32,45.0,34.0,46.0,115.0,28.0,22.0,42.0,231.0,37.0,180.0,60.0,131.0,182.0,66.0,43.0,86.0,55.0,38.0,22.0,14.0,38.0,50.0,37.0,68.0,61.0,48.0,48.0,17.0,106.0,57.0,38.0,28.0,31.0,53.0,83.0,54.0,36.0,42.0,39.0,32.0,63.0,42.0,53.0,21.0,42.0,22.0,25.0,198.0,75.0,105.0,35.0,135.0,59.0,37.0,181.0,36.0
33,27.0,27.0,23.0,64.0,14.0,14.0,37.0,102.0,19.0,83.0,22.0,84.0,97.0,31.0,30.0,46.0,29.0,53.0,18.0,7.0,19.0,20.0,30.0,64.0,24.0,28.0,31.0,16.0,61.0,36.0,22.0,27.0,16.0,31.0,35.0,35.0,27.0,20.0,29.0,26.0,32.0,15.0,23.0,18.0,22.0,15.0,19.0,84.0,52.0,55.0,25.0,66.0,38.0,21.0,79.0,28.0
34,124.0,110.0,114.0,446.0,71.0,81.0,98.0,259.0,102.0,186.0,147.0,516.0,472.0,176.0,147.0,239.0,169.0,258.0,82.0,58.0,89.0,105.0,125.0,151.0,119.0,133.0,135.0,56.0,205.0,127.0,81.0,85.0,70.0,127.0,201.0,170.0,90.0,130.0,110.0,123.0,132.0,68.0,114.0,83.0,102.0,59.0,101.0,261.0,185.0,92.0,108.0,118.0,171.0,80.0,135.0,137.0
35,30.0,22.0,33.0,61.0,16.0,17.0,25.0,264.0,20.0,161.0,36.0,116.0,105.0,39.0,32.0,70.0,34.0,36.0,26.0,17.0,23.0,36.0,27.0,51.0,39.0,33.0,18.0,15.0,89.0,26.0,21.0,23.0,13.0,39.0,40.0,35.0,24.0,34.0,23.0,18.0,22.0,30.0,30.0,12.0,25.0,17.0,22.0,174.0,48.0,88.0,25.0,132.0,51.0,37.0,124.0,16.0
36,43.0,32.0,35.0,98.0,20.0,15.0,42.0,166.0,29.0,108.0,50.0,98.0,171.0,45.0,39.0,74.0,43.0,60.0,34.0,9.0,26.0,48.0,41.0,74.0,90.0,63.0,45.0,19.0,78.0,80.0,31.0,27.0,30.0,49.0,57.0,50.0,61.0,33.0,45.0,28.0,42.0,33.0,42.0,31.0,28.0,22.0,31.0,97.0,104.0,68.0,38.0,61.0,59.0,32.0,102.0,28.0
37,45.0,31.0,28.0,71.0,18.0,10.0,29.0,123.0,15.0,85.0,32.0,100.0,119.0,47.0,50.0,89.0,44.0,61.0,26.0,17.0,20.0,47.0,52.0,61.0,27.0,54.0,40.0,19.0,80.0,42.0,31.0,33.0,17.0,46.0,59.0,50.0,29.0,38.0,37.0,35.0,41.0,20.0,30.0,39.0,39.0,13.0,26.0,107.0,48.0,39.0,32.0,50.0,53.0,32.0,82.0,25.0
38,62.0,73.0,65.0,267.0,62.0,59.0,58.0,155.0,46.0,109.0,63.0,294.0,283.0,98.0,93.0,145.0,106.0,144.0,60.0,31.0,41.0,73.0,84.0,97.0,71.0,74.0,61.0,51.0,116.0,90.0,36.0,43.0,43.0,63.0,110.0,105.0,57.0,83.0,75.0,72.0,90.0,42.0,57.0,51.0,64.0,34.0,60.0,167.0,103.0,54.0,54.0,69.0,81.0,32.0,106.0,84.0
39,40.0,26.0,38.0,103.0,27.0,20.0,49.0,280.0,30.0,167.0,33.0,109.0,151.0,44.0,52.0,82.0,41.0,61.0,27.0,14.0,32.0,52.0,46.0,62.0,52.0,56.0,43.0,29.0,127.0,70.0,38.0,28.0,20.0,52.0,71.0,49.0,52.0,40.0,45.0,33.0,61.0,33.0,38.0,27.0,37.0,27.0,27.0,202.0,95.0,72.0,29.0,139.0,46.0,47.0,150.0,45.0
40,34.0,31.0,27.0,84.0,24.0,18.0,42.0,163.0,19.0,101.0,41.0,100.0,139.0,50.0,46.0,74.0,65.0,40.0,20.0,19.0,19.0,52.0,38.0,61.0,53.0,35.0,43.0,16.0,77.0,72.0,25.0,29.0,23.0,60.0,74.0,48.0,37.0,40.0,30.0,28.0,44.0,25.0,31.0,20.0,16.0,19.0,29.0,115.0,83.0,76.0,44.0,64.0,61.0,27.0,113.0,27.0
41,39.0,22.0,39.0,85.0,29.0,18.0,21.0,109.0,22.0,85.0,39.0,85.0,115.0,40.0,46.0,57.0,45.0,39.0,23.0,12.0,24.0,43.0,33.0,59.0,34.0,44.0,44.0,21.0,73.0,45.0,26.0,19.0,12.0,52.0,76.0,35.0,38.0,31.0,29.0,36.0,32.0,22.0,32.0,31.0,31.0,15.0,29.0,84.0,69.0,67.0,38.0,53.0,50.0,28.0,91.0,22.0
42,89.0,68.0,77.0,294.0,61.0,58.0,78.0,158.0,49.0,134.0,93.0,317.0,348.0,124.0,132.0,158.0,122.0,205.0,65.0,45.0,58.0,90.0,87.0,128.0,60.0,101.0,73.0,65.0,160.0,101.0,56.0,57.0,47.0,89.0,166.0,114.0,83.0,105.0,84.0,91.0,82.0,41.0,74.0,67.0,76.0,32.0,73.0,187.0,138.0,61.0,57.0,85.0,141.0,33.0,107.0,126.0
43,42.0,16.0,21.0,74.0,15.0,13.0,32.0,154.0,18.0,123.0,47.0,84.0,109.0,32.0,31.0,70.0,30.0,28.0,19.0,11.0,27.0,35.0,32.0,56.0,38.0,36.0,38.0,21.0,70.0,43.0,25.0,23.0,12.0,47.0,61.0,29.0,26.0,23.0,27.0,23.0,36.0,27.0,27.0,13.0,22.0,20.0,20.0,107.0,44.0,53.0,28.0,78.0,38.0,21.0,99.0,21.0
44,119.0,40.0,55.0,608.0,37.0,102.0,76.0,753.0,74.0,148.0,100.0,185.0,2623.0,91.0,74.0,114.0,234.0,211.0,64.0,17.0,57.0,61.0,68.0,288.0,1781.0,103.0,180.0,21.0,297.0,1592.0,28.0,107.0,284.0,116.0,107.0,288.0,664.0,56.0,336.0,46.0,66.0,341.0,37.0,47.0,28.0,18.0,35.0,136.0,1231.0,160.0,114.0,198.0,838.0,156.0,157.0,240.0
45,66.0,34.0,29.0,206.0,33.0,47.0,48.0,283.0,29.0,124.0,87.0,171.0,543.0,66.0,59.0,99.0,96.0,96.0,26.0,19.0,26.0,55.0,65.0,110.0,373.0,68.0,92.0,25.0,117.0,385.0,29.0,59.0,55.0,80.0,85.0,101.0,150.0,46.0,107.0,52.0,52.0,71.0,44.0,31.0,30.0,23.0,33.0,103.0,276.0,91.0,58.0,115.0,189.0,87.0,121.0,73.0
46,52.0,36.0,57.0,252.0,45.0,37.0,39.0,133.0,60.0,86.0,63.0,223.0,464.0,87.0,75.0,105.0,93.0,129.0,36.0,20.0,51.0,55.0,48.0,106.0,261.0,43.0,79.0,34.0,90.0,241.0,27.0,39.0,43.0,67.0,88.0,112.0,73.0,55.0,103.0,61.0,60.0,42.0,30.0,29.0,45.0,28.0,50.0,77.0,198.0,39.0,36.0,54.0,142.0,42.0,85.0,92.0
47,79.0,40.0,34.0,390.0,28.0,69.0,49.0,443.0,47.0,161.0,86.0,170.0,1150.0,59.0,61.0,104.0,158.0,143.0,54.0,19.0,49.0,48.0,61.0,162.0,855.0,77.0,128.0,22.0,195.0,814.0,19.0,73.0,122.0,89.0,91.0,212.0,327.0,40.0,226.0,51.0,65.0,174.0,43.0,38.0,28.0,14.0,43.0,139.0,575.0,118.0,83.0,187.0,422.0,119.0,150.0,164.0
48,31.0,19.0,18.0,43.0,9.0,14.0,14.0,126.0,12.0,82.0,18.0,21.0,73.0,32.0,11.0,35.0,32.0,26.0,10.0,13.0,14.0,23.0,22.0,21.0,11.0,37.0,24.0,9.0,54.0,20.0,12.0,15.0,4.0,33.0,42.0,20.0,13.0,9.0,15.0,11.0,26.0,14.0,19.0,18.0,8.0,9.0,30.0,84.0,25.0,40.0,12.0,66.0,24.0,34.0,79.0,11.0
49,19.0,14.0,15.0,51.0,20.0,9.0,14.0,103.0,17.0,70.0,18.0,21.0,58.0,33.0,23.0,25.0,32.0,34.0,14.0,13.0,14.0,36.0,29.0,36.0,17.0,23.0,24.0,16.0,60.0,16.0,16.0,23.0,5.0,40.0,54.0,18.0,13.0,21.0,13.0,12.0,24.0,11.0,16.0,17.0,31.0,9.0,19.0,55.0,28.0,55.0,20.0,57.0,16.0,12.0,76.0,16.0
50,24.0,14.0,17.0,44.0,9.0,10.0,16.0,113.0,9.0,110.0,18.0,26.0,62.0,25.0,16.0,46.0,22.0,19.0,18.0,12.0,17.0,13.0,19.0,18.0,13.0,33.0,16.0,12.0,71.0,12.0,16.0,20.0,13.0,29.0,41.0,23.0,15.0,18.0,7.0,16.0,29.0,10.0,15.0,16.0,24.0,10.0,8.0,100.0,28.0,53.0,24.0,57.0,15.0,15.0,103.0,13.0
51,28.0,29.0,34.0,66.0,27.0,18.0,37.0,181.0,26.0,122.0,44.0,55.0,87.0,39.0,44.0,55.0,42.0,35.0,18.0,10.0,25.0,36.0,30.0,68.0,21.0,43.0,37.0,20.0,103.0,25.0,24.0,25.0,11.0,50.0,71.0,33.0,13.0,23.0,14.0,16.0,27.0,15.0,23.0,19.0,25.0,21.0,27.0,117.0,49.0,59.0,22.0,119.0,53.0,27.0,122.0,29.0
52,10.0,5.0,2.0,17.0,4.0,0.0,5.0,130.0,8.0,106.0,12.0,19.0,36.0,12.0,3.0,18.0,10.0,12.0,6.0,3.0,8.0,9.0,6.0,15.0,11.0,17.0,11.0,4.0,42.0,7.0,5.0,7.0,5.0,13.0,13.0,9.0,7.0,4.0,4.0,3.0,11.0,6.0,8.0,5.0,9.0,5.0,11.0,81.0,12.0,44.0,7.0,84.0,10.0,6.0,84.0,6.0
53,7.0,10.0,9.0,30.0,6.0,3.0,12.0,173.0,11.0,142.0,11.0,20.0,44.0,18.0,9.0,35.0,31.0,13.0,13.0,5.0,12.0,18.0,14.0,32.0,7.0,22.0,12.0,5.0,87.0,11.0,14.0,17.0,5.0,22.0,29.0,15.0,10.0,12.0,8.0,9.0,12.0,3.0,8.0,11.0,11.0,10.0,6.0,124.0,18.0,63.0,5.0,92.0,16.0,7.0,113.0,14.0
54,18.0,12.0,8.0,23.0,4.0,10.0,11.0,150.0,11.0,112.0,23.0,16.0,45.0,23.0,18.0,49.0,17.0,20.0,10.0,10.0,10.0,19.0,10.0,19.0,10.0,28.0,14.0,3.0,78.0,12.0,7.0,18.0,5.0,18.0,22.0,10.0,9.0,10.0,7.0,9.0,16.0,12.0,14.0,6.0,16.0,5.0,14.0,126.0,21.0,52.0,6.0,97.0,16.0,17.0,113.0,12.0
55,8.0,17.0,5.0,25.0,9.0,5.0,19.0,306.0,7.0,167.0,12.0,25.0,59.0,22.0,10.0,37.0,25.0,24.0,9.0,3.0,11.0,13.0,12.0,24.0,6.0,29.0,15.0,10.0,112.0,13.0,8.0,14.0,10.0,15.0,22.0,16.0,13.0,10.0,6.0,5.0,20.0,17.0,9.0,7.0,4.0,8.0,7.0,192.0,28.0,82.0,10.0,160.0,20.0,8.0,150.0,7.0
56,9.0,7.0,4.0,10.0,4.0,4.0,2.0,74.0,5.0,45.0,11.0,9.0,37.0,9.0,4.0,18.0,9.0,8.0,2.0,5.0,7.0,14.0,5.0,15.0,2.0,13.0,7.0,1.0,31.0,10.0,5.0,8.0,2.0,13.0,9.0,9.0,4.0,6.0,9.0,6.0,8.0,4.0,5.0,1.0,1.0,3.0,6.0,52.0,16.0,37.0,7.0,46.0,10.0,5.0,52.0,4.0
57,10.0,5.0,14.0,28.0,4.0,3.0,6.0,90.0,5.0,67.0,8.0,18.0,29.0,7.0,8.0,19.0,19.0,18.0,3.0,5.0,6.0,9.0,14.0,11.0,4.0,14.0,10.0,6.0,39.0,11.0,3.0,11.0,11.0,12.0,22.0,4.0,5.0,12.0,5.0,5.0,8.0,4.0,1.0,7.0,5.0,6.0,4.0,42.0,11.0,28.0,6.0,42.0,6.0,4.0,54.0,5.0
58,7.0,7.0,5.0,17.0,4.0,5.0,12.0,81.0,9.0,70.0,14.0,14.0,35.0,11.0,4.0,26.0,11.0,15.0,3.0,6.0,11.0,18.0,9.0,14.0,5.0,21.0,15.0,3.0,43.0,8.0,10.0,11.0,4.0,10.0,25.0,7.0,6.0,9.0,12.0,4.0,15.0,6.0,12.0,5.0,7.0,5.0,6.0,70.0,14.0,38.0,6.0,54.0,6.0,5.0,65.0,8.0
