,PD13604,PD13605,PD13606,PD13607,PD13608,PD13609,PD13618,PD13619,PD13620,PD13622,PD13623,PD13625,PD13626,PD13627,PD13629,PD13630,PD13631,PD13752,PD13753,PD13754,PD13755,PD13756,PD13757,PD13758,PD13760,PD13761,PD13762,PD13763,PD13764,PD13765,PD13766,PD13767,PD13768,PD13770,PD13771,PD14432,PD14433,PD14435,PD14437,PD14439,PD14441,PD14442,PD14450,PD14453,PD14454,PD14456,PD14457,PD14458,PD14459,PD14460,PD14461,PD14462,PD14465,PD14467,PD14468,PD14471
48,92.0,9.0,54.0,20.0,22.0,19.0,28.0,19.0,57.0,34.0,23.0,84.0,8.0,38.0,14.0,28.0,23.0,32.0,18.0,32.0,20.0,14.0,11.0,25.0,49.0,12.0,22.0,29.0,57.0,41.0,16.0,19.0,10.0,12.0,91.0,17.0,28.0,37.0,30.0,14.0,52.0,22.0,11.0,57.0,20.0,9.0,29.0,12.0,10.0,13.0,16.0,21.0,31.0,12.0,16.0,31.0
49,68.0,9.0,44.0,29.0,26.0,20.0,12.0,22.0,33.0,26.0,16.0,76.0,16.0,52.0,21.0,27.0,21.0,20.0,24.0,15.0,30.0,19.0,8.0,34.0,37.0,21.0,21.0,32.0,37.0,31.0,21.0,19.0,12.0,17.0,96.0,14.0,27.0,27.0,30.0,16.0,46.0,30.0,13.0,41.0,26.0,10.0,34.0,15.0,24.0,17.0,12.0,26.0,34.0,17.0,16.0,31.0
50,72.0,18.0,38.0,30.0,25.0,22.0,11.0,29.0,42.0,36.0,22.0,74.0,15.0,61.0,14.0,20.0,18.0,14.0,25.0,28.0,17.0,14.0,5.0,26.0,53.0,10.0,14.0,27.0,51.0,37.0,12.0,31.0,14.0,25.0,96.0,13.0,23.0,24.0,42.0,7.0,43.0,27.0,5.0,47.0,23.0,17.0,31.0,11.0,14.0,22.0,17.0,14.0,38.0,12.0,17.0,43.0
51,136.0,12.0,89.0,53.0,28.0,26.0,25.0,28.0,57.0,64.0,27.0,163.0,20.0,126.0,31.0,43.0,39.0,36.0,37.0,43.0,27.0,25.0,24.0,24.0,69.0,32.0,31.0,39.0,79.0,63.0,26.0,39.0,19.0,33.0,163.0,43.0,35.0,48.0,89.0,10.0,62.0,32.0,24.0,94.0,37.0,31.0,53.0,32.0,21.0,26.0,15.0,36.0,41.0,19.0,29.0,42.0
52,57.0,7.0,22.0,13.0,8.0,10.0,6.0,8.0,17.0,21.0,5.0,49.0,5.0,55.0,3.0,22.0,7.0,17.0,10.0,13.0,10.0,7.0,3.0,16.0,40.0,7.0,7.0,11.0,35.0,15.0,7.0,8.0,4.0,6.0,80.0,10.0,15.0,20.0,25.0,2.0,29.0,5.0,0.0,24.0,19.0,13.0,9.0,3.0,4.0,6.0,6.0,13.0,12.0,4.0,3.0,24.0
53,91.0,10.0,38.0,14.0,23.0,12.0,12.0,11.0,25.0,23.0,12.0,103.0,7.0,89.0,10.0,23.0,14.0,18.0,14.0,14.0,12.0,16.0,6.0,13.0,52.0,4.0,9.0,24.0,30.0,27.0,13.0,14.0,3.0,11.0,121.0,7.0,10.0,22.0,21.0,8.0,51.0,16.0,7.0,44.0,19.0,17.0,25.0,11.0,10.0,10.0,6.0,18.0,20.0,11.0,5.0,20.0
54,66.0,8.0,31.0,16.0,14.0,21.0,9.0,11.0,39.0,27.0,12.0,75.0,1.0,87.0,7.0,29.0,20.0,20.0,23.0,11.0,15.0,15.0,2.0,12.0,61.0,13.0,10.0,15.0,35.0,16.0,6.0,11.0,10.0,13.0,109.0,10.0,14.0,26.0,29.0,9.0,49.0,15.0,12.0,46.0,22.0,11.0,13.0,6.0,9.0,5.0,6.0,7.0,19.0,6.0,7.0,21.0
55,93.0,9.0,33.0,8.0,18.0,8.0,12.0,12.0,28.0,27.0,8.0,146.0,2.0,120.0,9.0,29.0,11.0,26.0,26.0,17.0,11.0,9.0,8.0,20.0,51.0,7.0,13.0,33.0,48.0,25.0,10.0,15.0,9.0,12.0,162.0,9.0,10.0,30.0,35.0,3.0,62.0,7.0,6.0,50.0,16.0,15.0,25.0,6.0,8.0,14.0,14.0,13.0,27.0,11.0,5.0,25.0
56,35.0,2.0,12.0,9.0,4.0,9.0,5.0,14.0,16.0,18.0,4.0,40.0,3.0,50.0,8.0,22.0,9.0,13.0,11.0,5.0,8.0,5.0,2.0,8.0,24.0,9.0,4.0,6.0,26.0,10.0,6.0,14.0,4.0,11.0,47.0,5.0,10.0,11.0,15.0,1.0,23.0,5.0,4.0,18.0,6.0,8.0,12.0,6.0,2.0,5.0,3.0,6.0,5.0,3.0,9.0,18.0
57,48.0,3.0,18.0,6.0,14.0,8.0,3.0,6.0,13.0,13.0,17.0,46.0,1.0,49.0,10.0,15.0,11.0,6.0,10.0,13.0,11.0,12.0,5.0,13.0,22.0,11.0,3.0,8.0,18.0,14.0,9.0,13.0,4.0,9.0,39.0,8.0,6.0,12.0,14.0,1.0,25.0,10.0,7.0,18.0,8.0,9.0,13.0,4.0,9.0,8.0,5.0,6.0,19.0,9.0,8.0,21.0
58,33.0,6.0,22.0,6.0,9.0,6.0,6.0,14.0,9.0,19.0,11.0,35.0,7.0,34.0,8.0,12.0,7.0,13.0,13.0,8.0,9.0,10.0,5.0,9.0,41.0,5.0,7.0,8.0,17.0,22.0,11.0,11.0,3.0,7.0,46.0,8.0,16.0,11.0,17.0,8.0,27.0,5.0,6.0,26.0,10.0,5.0,13.0,8.0,11.0,9.0,9.0,10.0,16.0,7.0,7.0,13.0
59,68.0,13.0,20.0,11.0,8.0,5.0,7.0,12.0,17.0,16.0,11.0,95.0,1.0,72.0,11.0,26.0,6.0,16.0,17.0,12.0,17.0,7.0,4.0,12.0,32.0,6.0,9.0,15.0,33.0,20.0,5.0,19.0,4.0,5.0,111.0,12.0,16.0,19.0,24.0,10.0,47.0,12.0,6.0,46.0,15.0,12.0,23.0,8.0,13.0,10.0,7.0,11.0,29.0,4.0,9.0,19.0
60,120.0,11.0,107.0,43.0,45.0,26.0,29.0,25.0,66.0,108.0,22.0,214.0,28.0,103.0,22.0,38.0,43.0,48.0,40.0,48.0,25.0,21.0,33.0,28.0,55.0,27.0,25.0,45.0,100.0,53.0,20.0,28.0,34.0,33.0,132.0,10.0,25.0,49.0,95.0,17.0,47.0,30.0,12.0,100.0,36.0,21.0,74.0,27.0,17.0,40.0,13.0,32.0,30.0,20.0,18.0,42.0
61,65.0,14.0,23.0,17.0,9.0,16.0,8.0,14.0,22.0,30.0,10.0,65.0,3.0,53.0,3.0,19.0,18.0,14.0,17.0,10.0,15.0,11.0,4.0,13.0,32.0,3.0,15.0,18.0,33.0,29.0,5.0,13.0,2.0,11.0,82.0,12.0,13.0,21.0,29.0,4.0,34.0,5.0,11.0,34.0,16.0,8.0,16.0,11.0,10.0,10.0,6.0,9.0,9.0,10.0,13.0,17.0
62,53.0,5.0,28.0,11.0,7.0,10.0,2.0,7.0,25.0,16.0,4.0,46.0,5.0,58.0,2.0,9.0,5.0,6.0,11.0,4.0,5.0,3.0,4.0,10.0,21.0,5.0,10.0,13.0,18.0,14.0,5.0,14.0,4.0,13.0,63.0,7.0,13.0,18.0,15.0,6.0,37.0,8.0,2.0,31.0,13.0,9.0,18.0,6.0,4.0,9.0,7.0,8.0,11.0,6.0,5.0,22.0
63,111.0,12.0,84.0,34.0,25.0,32.0,15.0,28.0,57.0,53.0,22.0,151.0,20.0,135.0,16.0,49.0,25.0,29.0,31.0,26.0,22.0,24.0,11.0,29.0,78.0,17.0,23.0,39.0,63.0,48.0,19.0,28.0,15.0,20.0,201.0,18.0,20.0,33.0,43.0,12.0,66.0,20.0,12.0,80.0,43.0,13.0,38.0,16.0,17.0,24.0,19.0,17.0,33.0,17.0,12.0,47.0
64,148.0,32.0,87.0,63.0,66.0,35.0,48.0,55.0,82.0,79.0,43.0,126.0,17.0,128.0,34.0,63.0,58.0,50.0,50.0,68.0,65.0,44.0,22.0,71.0,74.0,54.0,42.0,66.0,103.0,51.0,31.0,59.0,35.0,37.0,199.0,35.0,59.0,75.0,83.0,17.0,81.0,49.0,35.0,133.0,47.0,33.0,79.0,28.0,35.0,40.0,38.0,55.0,66.0,24.0,39.0,52.0
65,56.0,12.0,38.0,27.0,10.0,15.0,15.0,18.0,37.0,22.0,24.0,48.0,7.0,80.0,13.0,16.0,22.0,15.0,21.0,24.0,22.0,18.0,6.0,26.0,23.0,6.0,16.0,16.0,32.0,20.0,12.0,15.0,14.0,8.0,82.0,11.0,13.0,27.0,33.0,15.0,26.0,13.0,10.0,51.0,14.0,6.0,33.0,4.0,16.0,15.0,12.0,19.0,24.0,10.0,14.0,17.0
66,85.0,9.0,63.0,40.0,36.0,32.0,22.0,43.0,41.0,44.0,32.0,97.0,26.0,93.0,35.0,22.0,38.0,38.0,37.0,29.0,35.0,41.0,10.0,26.0,55.0,35.0,22.0,36.0,39.0,52.0,25.0,39.0,22.0,24.0,108.0,20.0,30.0,44.0,56.0,13.0,52.0,26.0,24.0,69.0,29.0,34.0,48.0,27.0,30.0,36.0,20.0,42.0,40.0,21.0,26.0,42.0
67,147.0,36.0,86.0,62.0,55.0,39.0,42.0,61.0,77.0,77.0,55.0,148.0,20.0,142.0,32.0,52.0,57.0,50.0,56.0,63.0,55.0,59.0,25.0,45.0,65.0,43.0,46.0,41.0,93.0,55.0,46.0,38.0,31.0,34.0,172.0,40.0,47.0,73.0,56.0,29.0,76.0,42.0,37.0,112.0,40.0,35.0,63.0,24.0,34.0,31.0,37.0,51.0,51.0,36.0,27.0,71.0
68,63.0,8.0,34.0,22.0,25.0,13.0,17.0,10.0,25.0,24.0,14.0,53.0,7.0,95.0,20.0,27.0,16.0,30.0,20.0,20.0,14.0,16.0,5.0,16.0,29.0,13.0,11.0,22.0,46.0,27.0,11.0,17.0,9.0,10.0,90.0,13.0,24.0,32.0,35.0,14.0,33.0,8.0,6.0,67.0,8.0,14.0,24.0,7.0,13.0,15.0,7.0,19.0,16.0,12.0,15.0,17.0
69,56.0,10.0,30.0,14.0,17.0,15.0,8.0,9.0,29.0,27.0,12.0,102.0,8.0,122.0,14.0,19.0,12.0,10.0,21.0,16.0,7.0,14.0,7.0,16.0,30.0,8.0,7.0,21.0,38.0,21.0,12.0,10.0,7.0,8.0,118.0,10.0,12.0,11.0,27.0,7.0,41.0,11.0,5.0,43.0,12.0,8.0,15.0,7.0,12.0,7.0,6.0,16.0,25.0,9.0,9.0,26.0
70,68.0,11.0,47.0,10.0,28.0,15.0,10.0,16.0,35.0,24.0,16.0,93.0,11.0,99.0,12.0,25.0,20.0,22.0,20.0,15.0,11.0,24.0,4.0,17.0,41.0,8.0,8.0,14.0,39.0,35.0,12.0,19.0,15.0,13.0,67.0,21.0,12.0,35.0,38.0,7.0,41.0,20.0,10.0,73.0,18.0,17.0,31.0,15.0,18.0,14.0,13.0,12.0,21.0,16.0,26.0,24.0
71,70.0,14.0,31.0,25.0,28.0,22.0,13.0,17.0,67.0,32.0,19.0,296.0,19.0,92.0,8.0,19.0,18.0,34.0,17.0,20.0,6.0,16.0,10.0,17.0,51.0,11.0,11.0,23.0,56.0,32.0,15.0,18.0,15.0,28.0,122.0,21.0,14.0,38.0,44.0,7.0,41.0,19.0,13.0,99.0,22.0,17.0,37.0,13.0,19.0,18.0,19.0,23.0,27.0,13.0,10.0,28.0
72,64.0,7.0,41.0,45.0,34.0,16.0,23.0,24.0,46.0,34.0,28.0,73.0,11.0,78.0,21.0,21.0,33.0,31.0,17.0,38.0,30.0,22.0,15.0,33.0,21.0,19.0,24.0,22.0,38.0,27.0,9.0,16.0,14.0,10.0,76.0,22.0,23.0,40.0,31.0,11.0,36.0,14.0,16.0,57.0,18.0,22.0,34.0,26.0,16.0,24.0,15.0,32.0,24.0,12.0,11.0,41.0
73,46.0,7.0,38.0,19.0,16.0,10.0,14.0,12.0,27.0,24.0,15.0,44.0,2.0,59.0,12.0,10.0,9.0,9.0,11.0,25.0,14.0,13.0,9.0,17.0,21.0,8.0,6.0,16.0,28.0,18.0,6.0,16.0,12.0,8.0,61.0,13.0,18.0,16.0,23.0,6.0,19.0,6.0,15.0,42.0,15.0,12.0,17.0,8.0,6.0,16.0,11.0,13.0,16.0,10.0,7.0,24.0
74,49.0,7.0,28.0,27.0,36.0,18.0,14.0,14.0,25.0,24.0,22.0,55.0,10.0,63.0,18.0,7.0,14.0,18.0,11.0,22.0,21.0,15.0,9.0,21.0,27.0,12.0,14.0,16.0,35.0,27.0,9.0,15.0,17.0,16.0,65.0,17.0,16.0,21.0,22.0,10.0,35.0,12.0,9.0,41.0,17.0,18.0,25.0,16.0,8.0,13.0,11.0,23.0,21.0,14.0,10.0,20.0
75,86.0,16.0,45.0,40.0,31.0,21.0,20.0,20.0,44.0,28.0,28.0,90.0,10.0,80.0,23.0,30.0,28.0,31.0,25.0,45.0,26.0,27.0,16.0,29.0,41.0,28.0,14.0,23.0,39.0,43.0,26.0,24.0,13.0,23.0,105.0,27.0,29.0,48.0,40.0,12.0,59.0,27.0,21.0,51.0,20.0,25.0,42.0,18.0,34.0,34.0,17.0,22.0,30.0,13.0,20.0,38.0
76,77.0,14.0,63.0,39.0,29.0,26.0,21.0,20.0,64.0,40.0,26.0,71.0,13.0,130.0,27.0,32.0,32.0,27.0,22.0,59.0,23.0,33.0,9.0,37.0,47.0,9.0,22.0,29.0,44.0,28.0,24.0,19.0,24.0,24.0,83.0,22.0,28.0,46.0,49.0,16.0,45.0,20.0,10.0,77.0,28.0,22.0,45.0,11.0,14.0,16.0,21.0,41.0,22.0,18.0,13.0,42.0
77,69.0,9.0,41.0,26.0,28.0,23.0,15.0,19.0,42.0,40.0,18.0,56.0,13.0,104.0,21.0,19.0,24.0,26.0,22.0,21.0,19.0,16.0,5.0,23.0,25.0,13.0,17.0,19.0,51.0,29.0,13.0,13.0,9.0,12.0,83.0,16.0,22.0,28.0,37.0,10.0,36.0,24.0,12.0,57.0,17.0,11.0,31.0,10.0,9.0,14.0,14.0,18.0,26.0,11.0,10.0,17.0
78,45.0,5.0,43.0,29.0,18.0,11.0,7.0,26.0,30.0,28.0,16.0,48.0,8.0,74.0,11.0,12.0,27.0,17.0,20.0,20.0,13.0,21.0,6.0,26.0,21.0,11.0,10.0,17.0,38.0,29.0,14.0,14.0,17.0,18.0,61.0,21.0,23.0,24.0,33.0,15.0,29.0,8.0,13.0,43.0,19.0,9.0,46.0,14.0,11.0,15.0,10.0,22.0,17.0,10.0,9.0,18.0
79,98.0,20.0,70.0,42.0,31.0,24.0,19.0,34.0,67.0,49.0,24.0,96.0,19.0,133.0,26.0,42.0,32.0,41.0,25.0,60.0,37.0,25.0,11.0,32.0,52.0,19.0,20.0,34.0,67.0,38.0,18.0,34.0,23.0,31.0,124.0,27.0,36.0,49.0,61.0,19.0,53.0,29.0,26.0,107.0,25.0,27.0,50.0,26.0,19.0,24.0,30.0,20.0,45.0,20.0,24.0,37.0
80,29.0,6.0,44.0,16.0,6.0,8.0,9.0,11.0,43.0,12.0,8.0,36.0,2.0,56.0,3.0,10.0,4.0,10.0,21.0,14.0,9.0,8.0,3.0,19.0,17.0,7.0,6.0,12.0,41.0,40.0,13.0,10.0,5.0,6.0,51.0,19.0,12.0,21.0,7.0,3.0,16.0,6.0,6.0,41.0,7.0,7.0,11.0,6.0,7.0,8.0,7.0,9.0,10.0,6.0,4.0,14.0
81,16.0,2.0,15.0,5.0,6.0,4.0,4.0,9.0,11.0,9.0,6.0,25.0,3.0,18.0,2.0,13.0,6.0,6.0,5.0,13.0,6.0,8.0,3.0,13.0,8.0,0.0,6.0,8.0,16.0,14.0,2.0,7.0,1.0,4.0,33.0,5.0,4.0,9.0,11.0,4.0,16.0,4.0,4.0,15.0,6.0,4.0,9.0,5.0,4.0,6.0,5.0,8.0,9.0,3.0,1.0,7.0
82,42.0,4.0,9.0,6.0,11.0,9.0,5.0,8.0,9.0,18.0,8.0,38.0,6.0,83.0,6.0,8.0,6.0,11.0,12.0,4.0,10.0,3.0,1.0,12.0,21.0,6.0,6.0,7.0,17.0,8.0,7.0,13.0,6.0,8.0,81.0,6.0,9.0,20.0,19.0,4.0,25.0,2.0,2.0,38.0,7.0,2.0,14.0,4.0,1.0,5.0,4.0,9.0,9.0,4.0,5.0,10.0
83,36.0,8.0,27.0,14.0,19.0,16.0,8.0,14.0,21.0,20.0,9.0,101.0,9.0,55.0,10.0,14.0,14.0,18.0,13.0,16.0,9.0,11.0,5.0,13.0,22.0,7.0,6.0,10.0,30.0,18.0,10.0,11.0,8.0,11.0,66.0,10.0,13.0,16.0,31.0,7.0,26.0,7.0,5.0,47.0,8.0,14.0,13.0,6.0,8.0,11.0,7.0,13.0,11.0,9.0,9.0,20.0
84,20.0,2.0,13.0,7.0,14.0,6.0,8.0,6.0,9.0,21.0,5.0,18.0,3.0,47.0,6.0,9.0,6.0,8.0,8.0,6.0,3.0,5.0,0.0,6.0,11.0,2.0,1.0,5.0,12.0,10.0,1.0,6.0,4.0,5.0,48.0,3.0,7.0,15.0,11.0,3.0,18.0,3.0,2.0,25.0,6.0,3.0,3.0,3.0,0.0,4.0,6.0,6.0,4.0,6.0,2.0,10.0
85,27.0,4.0,9.0,11.0,12.0,8.0,6.0,6.0,10.0,10.0,7.0,58.0,2.0,34.0,5.0,2.0,7.0,8.0,9.0,4.0,3.0,4.0,6.0,10.0,20.0,5.0,5.0,10.0,17.0,14.0,7.0,13.0,5.0,4.0,41.0,9.0,7.0,7.0,19.0,6.0,29.0,3.0,4.0,21.0,7.0,4.0,6.0,6.0,5.0,8.0,7.0,7.0,4.0,7.0,6.0,5.0
86,48.0,4.0,11.0,8.0,12.0,12.0,5.0,4.0,13.0,16.0,6.0,40.0,3.0,85.0,3.0,18.0,8.0,11.0,13.0,11.0,13.0,5.0,3.0,8.0,23.0,4.0,10.0,4.0,25.0,8.0,4.0,9.0,4.0,6.0,89.0,7.0,9.0,14.0,18.0,4.0,25.0,6.0,3.0,34.0,12.0,4.0,10.0,3.0,2.0,5.0,5.0,8.0,15.0,5.0,8.0,11.0
87,58.0,7.0,33.0,26.0,28.0,10.0,10.0,10.0,20.0,15.0,12.0,859.0,6.0,89.0,11.0,27.0,11.0,55.0,15.0,15.0,12.0,15.0,10.0,15.0,28.0,8.0,14.0,24.0,30.0,17.0,18.0,17.0,5.0,12.0,97.0,17.0,12.0,17.0,32.0,6.0,38.0,9.0,7.0,75.0,20.0,16.0,13.0,10.0,10.0,8.0,6.0,11.0,11.0,6.0,7.0,13.0
88,20.0,1.0,9.0,6.0,0.0,5.0,2.0,6.0,13.0,9.0,4.0,14.0,4.0,30.0,1.0,5.0,3.0,4.0,3.0,5.0,1.0,0.0,5.0,9.0,10.0,2.0,4.0,6.0,3.0,8.0,2.0,2.0,4.0,6.0,27.0,5.0,7.0,2.0,7.0,4.0,10.0,1.0,2.0,19.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,8.0,0.0,0.0,4.0
89,13.0,1.0,7.0,6.0,2.0,4.0,1.0,6.0,6.0,3.0,4.0,16.0,1.0,16.0,7.0,3.0,4.0,5.0,2.0,7.0,4.0,5.0,2.0,2.0,5.0,3.0,7.0,2.0,10.0,5.0,2.0,7.0,0.0,5.0,27.0,5.0,4.0,3.0,8.0,0.0,4.0,0.0,1.0,6.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,5.0
90,27.0,1.0,7.0,7.0,2.0,5.0,1.0,4.0,0.0,12.0,2.0,18.0,3.0,57.0,6.0,5.0,2.0,9.0,7.0,4.0,5.0,6.0,0.0,3.0,16.0,2.0,4.0,5.0,15.0,8.0,2.0,5.0,1.0,1.0,55.0,3.0,9.0,6.0,8.0,3.0,20.0,3.0,1.0,30.0,6.0,0.0,8.0,6.0,2.0,6.0,1.0,5.0,7.0,2.0,0.0,4.0
91,30.0,4.0,16.0,6.0,3.0,4.0,5.0,5.0,18.0,12.0,5.0,157.0,4.0,56.0,5.0,14.0,5.0,18.0,5.0,10.0,2.0,3.0,6.0,12.0,13.0,5.0,4.0,6.0,26.0,10.0,4.0,5.0,2.0,8.0,58.0,8.0,4.0,10.0,14.0,1.0,17.0,9.0,4.0,39.0,7.0,4.0,8.0,6.0,7.0,9.0,7.0,4.0,10.0,6.0,2.0,12.0
92,59.0,4.0,24.0,14.0,7.0,18.0,4.0,17.0,52.0,20.0,16.0,27.0,5.0,74.0,3.0,18.0,14.0,10.0,15.0,17.0,9.0,8.0,9.0,13.0,13.0,9.0,6.0,5.0,24.0,15.0,11.0,10.0,5.0,6.0,61.0,9.0,7.0,9.0,22.0,6.0,17.0,11.0,5.0,40.0,7.0,3.0,15.0,2.0,10.0,15.0,8.0,8.0,4.0,12.0,12.0,15.0
93,34.0,4.0,17.0,15.0,9.0,3.0,6.0,7.0,16.0,14.0,8.0,31.0,5.0,44.0,3.0,4.0,7.0,8.0,5.0,7.0,8.0,6.0,3.0,5.0,11.0,5.0,7.0,10.0,18.0,17.0,2.0,5.0,1.0,10.0,48.0,11.0,8.0,19.0,18.0,13.0,18.0,3.0,5.0,35.0,6.0,9.0,10.0,2.0,5.0,4.0,7.0,4.0,10.0,4.0,2.0,13.0
94,45.0,6.0,27.0,13.0,17.0,11.0,7.0,10.0,21.0,23.0,9.0,46.0,3.0,86.0,6.0,16.0,15.0,10.0,16.0,17.0,6.0,14.0,7.0,14.0,27.0,7.0,6.0,16.0,40.0,19.0,4.0,11.0,6.0,3.0,84.0,7.0,13.0,14.0,28.0,2.0,27.0,10.0,7.0,59.0,12.0,15.0,18.0,10.0,6.0,2.0,7.0,10.0,15.0,6.0,3.0,20.0
95,86.0,12.0,63.0,38.0,31.0,21.0,25.0,34.0,58.0,46.0,18.0,224.0,13.0,110.0,19.0,26.0,32.0,41.0,26.0,42.0,26.0,23.0,11.0,31.0,56.0,17.0,16.0,21.0,73.0,32.0,17.0,23.0,27.0,25.0,168.0,19.0,18.0,47.0,76.0,12.0,58.0,19.0,13.0,92.0,27.0,21.0,28.0,22.0,20.0,14.0,23.0,20.0,30.0,17.0,13.0,40.0
