,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.011098326166,0.009149340734,0.001490070468,0.006233885236,0.006595870109,0.0073423678150000005,0.0008928403699999999,0.007186581642,0.008232603989,0.00575802141,0.000616335232,0.004459080311,0.012250063666,0.011162229328999998,0.002275495686,0.015259102491,0.001801068369,0.00258090852,0.0005925480219999999,0.002963986287,0.001284983446,0.000702134818,0.000506289594,0.001381542722,0.0006021227109999999,0.0023933522089999997,2.48534e-07,0.0008900807309999999,0.001874853199,0.002067418791,0.00030489700400000003,0.0031515744599999998,0.029514532745,0.014322747041,0.171646931305,0.012623763151,0.020896446965,0.01850170477,0.095577217268,0.017113307642,0.024943814154,0.027161494035,0.103570762296,0.017689854381,0.014492099634,0.017680775357,0.076002221712,0.013761704021,0.004021520333,0.002371144163,0.002810909959,0.008360909345,0.001182587416,0.001903166857,0.0014879606299999998,0.002179344412,0.000689289439,0.000552409528,0.0012002288469999999,0.002107136837,0.0056001554229999995,0.0019990792600000002,0.001090065693,0.003981022761,0.01391577303,0.006274960600000001,0.010137636154,0.009256316389,0.004176674882,0.005252593331000001,0.007013225309999999,0.006713813119,0.011247835116,0.006999724257,0.004977592617,0.010667406133,0.008073616351,0.004857381178,0.008325454207,0.006257105605,0.0015876364230000002,0.001784091288,0.001385830552,0.0031585393119999998,0.000302691186,0.00209850244,0.0015995485,0.002758537619,9.9045003e-05,0.00020236564600000003,0.001188353185,0.000800723342,0.001397553749,0.001291736985,0.00203107688,0.00403012816
1,0.000682708227,0.000619107232,9.9278956e-05,0.000323891363,0.000677444988,0.000213681013,6.77046e-06,0.000416332906,0.000352013353,0.00013381687900000002,0.00017844166000000001,0.000122832046,0.015127427519,0.006532492454,0.001656455398,0.012394610714,0.000263481044,0.000269866049,0.000219233911,0.000610973492,2.7772077e-05,0.000279643862,1.9161576e-05,0.000312781573,4.483851399999999e-05,1.4520103e-05,4.0665889e-05,0.000268429459,0.037241853149,1.9413411e-05,0.0016254654569999999,0.066879899684,0.007441556817,0.002726312428,0.0033220832809999997,0.003326528417,0.015019506931,0.003516918098,0.004979275715,0.008956552775,0.006390807876,0.001995816784,0.000303020977,0.003265818188,0.419941399594,0.081972496144,0.047720186368,0.228674918306,1.32377e-07,0.000113069562,0.000532929416,0.000149110959,0.000154598981,0.00046401902800000003,0.000230409809,0.0005748855870000001,0.00011499421,0.00029386206,8.872134400000001e-05,0.00021575546600000002,8.0752486e-05,4.802898e-06,6.6605043e-05,0.00027631589100000003,0.001303509558,0.000425576677,0.000575473007,0.001488164093,0.000546619204,0.000392332573,0.000362024508,0.0005609001260000001,4.673852e-06,0.000186065927,4.95044e-07,0.0005785981040000001,0.00010193235199999999,0.000470343659,0.00019235420300000002,0.000585330275,3.3718411e-05,2.4844825999999997e-05,0.00027345407800000003,0.000217694872,0.00011378460300000001,2.2095087e-05,0.000228245948,6.711134e-05,9.5552392e-05,4.7002381e-05,0.000109925703,8.647718e-05,7.173694999999999e-05,1.4281456e-05,0.000206615168,2.3598204e-05
2,0.022172306775,0.017871675353,0.002138339617,0.016265145590000002,0.018781725573,0.015760457842,0.001963389846,0.014722861126,0.009696539676,0.010843341115999999,0.000929140538,0.012215382638999999,0.011653224909,0.016606775011,0.001357239439,0.016328075975,0.024002615202,0.012160303668,0.005275419458,0.023277656342000002,0.016832571989,0.013531441527,0.004176457524,0.024046390424000003,0.011916844569000001,0.009823653397,0.0016710542499999998,0.017914334306,0.016041405438000002,0.020149920428,0.002527910936,0.032673640762,0.017872170732,0.008896034323,0.0035727083500000003,0.014797612209000001,0.014395059491000001,0.008544781191999999,0.00351846584,0.016075545711999997,0.016127273332,0.008208632436999999,0.001212922866,0.010611649208,0.008880209061,0.013529572798,0.0017054088579999999,0.010304416928,0.008428563566,0.00737309667,0.00735730002,0.008753938991,0.007571320259999999,0.012725463528,0.011508561865000001,0.016456177696,0.004434782559,0.005615432411,0.008070136472,0.008679121744,0.007132681354,0.009102797826999999,0.006565863040999999,0.014712135403,0.013035709432000001,0.00918628969,0.011716920076999999,0.016978870798,0.007895012611,0.014431170362,0.008422972144,0.011932430465,0.006850055574,0.006260749013999999,0.006098762993,0.0075093438589999995,0.009115495077,0.010953790932,0.006113033219,0.010774336259000001,0.002351368076,0.001464231129,0.009053777641999999,0.007030976419,0.001974181146,0.005824295544999999,0.010464654525,0.008724387302,0.004144488018,0.004501985313,0.016391452608000002,0.007067236643,0.005427184240999999,0.0061602504229999995,0.011076526260999999,0.013000984209
3,0.014941547714,0.008960917997,0.0022078460120000002,0.009206905292,0.00967490433,0.004952300642,0.002800627307,0.011013465824,0.011892168978999999,0.009247857495000001,0.002809188466,0.010301267456000001,0.014774016248000002,0.012043464964,0.003902362388,0.018243395705,0.011671021651,0.007292088582999999,0.002303839151,0.011696245747,0.007537523174000001,0.007633226665,0.002613760399,0.009417097876000001,0.005559423088999999,0.005388801221000001,0.001100589633,0.006041247837,0.002681056961,0.007924048307000001,0.001319075649,0.0066445957079999994,0.021839187574,0.012756105637999999,0.016760177116,0.016477954692,0.022769209355,0.017509476305,0.012862237589,0.020429513385,0.020038258644999998,0.018022312238,0.013193817648,0.019502915335,0.010997560323999999,0.020644964802999998,0.0075344895739999996,0.011787461775,0.008902904323,0.0073992024959999994,0.011508051457,0.011193623195,0.005043163511,0.006208843676,0.01050756897,0.009784640746,0.006740387717000001,0.0040215964799999995,0.006814352288000001,0.005101032909,0.009205637343,0.006835344247,0.007144208769,0.010240850413,0.035366735114,0.013771102128999999,0.028449051657,0.027302974158,0.014238629786,0.01248950044,0.018741631229,0.019054082944,0.016294982792,0.009574560592999999,0.014103929348,0.015666874692,0.017059640976,0.014195709147000002,0.012596501722,0.017375139145,0.003462151975,0.002246592659,0.005490216837000001,0.003821226712,0.0020416489410000002,0.003478502118,0.007147456226,0.011486811509,0.001627664547,0.000327734937,0.005948879802,0.003307466591,0.005202874420000001,0.005131607914,0.0060552541,0.013369935833999999
4,0.0017,0.0028,0.0005,0.0019,0.0101,0.0241,0.0091,0.0571,0.0024,0.0058,0.0021,0.0087,0.0017,0.0029,0.0011,0.0058,0.0013,0.0012,0.0,0.0018,0.0,0.0,0.0,0.0002,0.0,0.003,0.0,0.0017,0.0,0.0002,0.0,0.0001,0.0312,0.0163,0.0908,0.0149,0.0085,0.0099,0.0901,0.0087,0.0653,0.0773,0.1339,0.0524,0.0074,0.0067,0.0391,0.0047,0.0006,0.0033,0.0,0.0053,0.0001,0.0026,0.0008,0.0011,0.0,0.0028,0.0006,0.0021,0.0002,0.0008,0.0,0.0007,0.0075,0.0056,0.0217,0.0023,0.0062,0.004,0.027000000000000003,0.0033,0.0122,0.0059,0.0115,0.0042,0.0059,0.0035,0.0106,0.0029,0.0,0.0017,0.0007,0.0029,0.0001,0.004,0.005,0.0086,0.0,0.0016,0.001,0.0035,0.0009,0.0019,0.0011,0.0072
5,0.036718003777,0.033245722246,0.002525311256,0.033598549516,0.03172375659,0.025505407135,0.001159624303,0.028791172971,0.023682328869,0.015821896445,0.000850913754,0.021061235802000002,0.027032383039,0.018089773290000003,0.001694875197,0.038141330868,0.008356844806,0.004306380304,0.000584415303,0.008634906912,0.006619077216,0.006077702894999999,0.0006560334329999999,0.007805026957000001,0.0037245679460000004,0.003046596953,0.000321212793,0.005775663598,0.004117878837,0.003799649592,2.5653018000000002e-05,0.006247553737999999,0.018066687156,0.005650015029,0.019265105464999998,0.020805967497000002,0.004865810020999999,0.0039801504310000005,0.008338639182,0.018843627434,0.0022612626860000003,0.001616649187,0.0116067116,0.006284928996,0.007180668540000001,0.004061032938,0.00553512152,0.012209070497000001,0.013365082811,0.012431202076999999,0.014036657067,0.024109916595999998,0.012024217521999999,0.017881092423,0.016356774533,0.026247801916999998,0.008139178608,0.007910080318,0.009057263056,0.017812238647,0.015139996236,0.012093554606000001,0.00836254659,0.027653296254,0.016206510101,0.00778780282,0.009852583553,0.021829463826,0.005173842417,0.010936893768,0.005657773602,0.011120389322,0.005720778549,0.005181051502,0.005040707471,0.008488220258,0.004901072379,0.006081011299000001,0.001712484699,0.01000344183,0.004219719284,0.000793671329,0.006865800374,0.002939922259,0.002424050552,0.002096210616,0.006604046293999999,0.0048667138589999995,0.0009745786650000001,0.000524821555,0.006087753467,0.005427433785,0.0017432213620000002,0.002549838329,0.006030395185,0.007223998893
6,0.000334757187,0.000648736139,3.8144594000000004e-05,0.0008466584599999999,0.001710089561,0.001159256581,0.000244166533,0.001256768244,0.000132109643,0.000754244011,9.682077499999999e-05,0.000551103672,0.048166047937,0.017329557089,0.002293157306,0.018634581512,0.003775165298,0.0009208248279999999,1.9890489e-05,0.003860632488,0.005333651375,0.000912303471,0.000285467331,0.006383097567999999,0.001349419584,0.000788807743,8.1791214e-05,0.002680123244,0.280234946548,0.06388528658699999,0.009528486008000001,0.330225481745,0.001480180764,4.0508707e-05,0.00031659467100000004,0.0,0.003647278451,0.001004229295,0.000129202148,0.00061176997,0.002934137577,0.002515171146,0.00320526455,0.001687730545,0.113842093163,0.015024839001,0.0061020979559999996,0.028140661233000002,0.001243618346,0.001060001878,0.00010255435999999999,0.000971812099,0.000285158991,0.000222287328,0.00028695182799999997,8.00446e-07,0.000137960405,0.000252867405,0.00015351746100000002,0.000122745552,0.000403261316,0.000771813274,0.000245194218,0.000160345975,0.000549454166,0.00014550666100000001,0.000279178024,0.000267461432,4.2751466e-05,4.3307542e-05,5.4272534e-05,7.639440000000001e-07,0.0010540812219999999,0.000529899747,0.000630095718,0.000676187888,0.000784056118,0.00013297488799999998,3.7402404000000004e-05,0.000179702846,0.00038619979,0.00011238321400000001,3.6000696e-05,0.000192493754,1.5094208e-05,0.00014762483999999999,4.598729999999999e-05,0.000463714722,1.8489857e-05,9.3373513e-05,1.0579194e-05,5.3741207000000006e-05,0.000546581847,0.000235347085,4.79022e-07,0.000670588327
7,0.001832019172,0.000342235622,1.576225e-06,0.0031796647720000004,0.001032430218,0.000421880127,0.000297462769,3.1479429e-05,0.006535404875,0.001293803953,0.001283663378,0.0031037666720000003,0.0018245582569999998,0.001286518338,0.002172941968,0.0050123163939999995,0.0016617041949999998,0.0016268983989999998,2.5801897e-05,0.001328507581,0.001924978751,0.0007093677740000001,3.517869e-06,0.0009537763340000001,0.001296324191,0.000260760911,4.377552e-06,0.001820392786,0.000392684657,0.000655602418,1.3641541e-05,0.002852380395,0.009350488403,0.004224289013,0.009229213313,0.005735961173,0.021265205902,0.003847235312,0.013176112314,0.009648025316,0.002068754725,0.000325483399,0.007511101358,0.000925697167,0.016100784572,0.016779984064,0.016272095596,0.01982741755,0.00061300245,0.0018785874720000002,0.0010873496850000001,0.002045493651,3.0079241e-05,0.010223747696,0.004467036232,0.031244883388,8.545689e-06,0.002573466959,0.003538822593,0.0038790099609999997,0.000698812311,0.002579358604,2.1133638999999997e-05,0.003883130589,0.0026973140250000005,0.008078150072,0.004432870698,0.003140370209,0.007426999645999999,0.039657001207,0.028609696263,0.101869657701,1.1401335e-05,0.009657713318,0.004654129131,0.008149234601,0.001708586711,0.011074152072,0.0059320027630000004,0.007208218396,5.3139249e-05,0.006468661271000001,0.0034815490120000004,0.030926375169,9.1469787e-05,0.019814293551,0.013449837633,0.261456614079,3.9193820999999995e-05,0.009078461515,0.004782775461,0.063497756582,0.000133410642,0.009613345245,0.004522462318,0.05804040776
8,0.050536418624999996,0.010939824789,0.002288072697,0.019424091364,0.08876810881899999,0.020641390557,0.01717840248,0.037676958929,0.12872415808,0.016092878663,0.009271416762,0.072017070126,0.067080643529,0.041869009693,0.01516237929,0.117877846666,0.00151688758,0.002498784527,0.002614508983,0.00398301117,0.000458463822,0.00365422833,0.005405774245,0.005519604820000001,0.000923879703,0.000648647922,0.000542839968,0.0013767248879999999,0.001802969051,0.007863006794,0.0015132233340000001,0.0035671020649999997,0.003825623912,0.002465214261,0.008463956886,0.0056057399269999995,0.009767511474999999,0.0056548284620000005,0.016183222964000002,0.005153318613,0.002703068727,0.004199307536,0.011897360825,0.001913380905,0.014923391701,0.00996274431,0.011549715126,0.005398013994,0.0030372108039999996,0.0008111672139999999,0.004503207138,0.002736523185,0.000412346353,0.0024914113100000003,0.005523045712999999,0.003313713273,0.001875434081,0.001510309757,0.0015053687760000001,0.0036110252020000004,0.004663278043,0.002578155543,0.002016738361,0.002818679447,0.002933053644,0.0015132847630000001,0.0033296689549999997,0.005491317771,0.00019216932,0.0030501925809999996,0.0025964641930000002,0.001310028744,0.0005291264680000001,0.002279130829,0.005871056581,0.004771565739,0.00030230356500000004,0.006260791115,0.001541265329,0.001357797089,0.000386138197,0.00125498208,0.002369216073,0.00033860288099999997,6.1002547999999995e-05,0.0020156969130000002,0.005311967254,0.0023416291779999997,0.001341532464,9.204309999999999e-07,0.009694999981,0.0028905535190000002,3.6318404e-05,0.00323383799,0.000754601773,0.002126441532
9,0.001179961596,0.002211505148,1.6169100000000001e-07,0.003008009987,0.017377110647,0.036502462984,0.012482587542,0.103401226249,0.001116123789,0.003271428605,0.003751612508,0.01293719445,0.000688299692,0.00405822906,0.001001102231,0.012229104506999999,0.0006970410700000001,0.002059310006,1.2734958e-05,0.0008485871159999999,1.331626e-05,0.0005481447080000001,0.0,0.00012073055599999999,0.001339769321,0.0018111514749999998,6.37538e-07,0.001238264182,2.4298469e-05,0.00015199855,0.0,0.0006830599760000001,0.032858047272,0.022196046913,0.034572014703000004,0.018819559611,0.011145185306,0.018152746865999998,0.044384942487000006,0.013847136214000001,0.056793947984999996,0.05442985727000001,0.004592688609,0.049580863753000005,0.01071032207,0.00817550977,0.023163899202000002,0.009540087238,0.000574401358,0.001971462059,0.000190586616,0.007421103528,4.5042363999999996e-05,0.004389055645,0.0011278358419999999,0.0023855413209999997,0.000163129836,0.0037991795030000003,0.0008283336999999999,0.001900746587,0.000924547968,0.000708206814,9.7003127e-05,0.0023134890600000004,0.016395062964,0.019251793639,0.054784918009000004,0.007341269916,0.014867696528000001,0.018356161025,0.074150562563,0.011001118252999998,0.002469317074,0.001565632906,0.027341755021000003,0.0014982647959999999,0.005734229562,0.011234254668,0.023767611345000002,0.005395186301,1.765291e-06,0.000381387913,0.0006587580869999999,0.000532125222,2.3264084e-05,0.008476494525,0.015383776115000001,0.002185394659,3.579149e-06,0.002830575073,0.0027332194050000004,0.0035585585649999998,2.69147e-07,0.00037723443700000004,0.000515421599,0.000615656691
