V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
0.05519259077773127,0.18199254862598258,0.01415457737417251,0.036675376621275374,0.1395791382204649,0.05694864986687339,0.13399165540784214,0.028311903577438506,0.06779603157311714,0.04673009009283197,0.03703122617676487,0.08247526574839258,0.03560296699628416,0.08351797894082849
0.09319527912811115,0.14141604862271215,0.006298609928982173,0.04568136633937824,0.2462574820543518,0.04579210246054324,0.09302585756928775,0.024709650000227706,0.0869149522173083,0.025713040143462446,0.017902840691179697,0.05619680290385301,0.0437553005444168,0.07314066739618573
0.03949982514466263,0.17311477636973585,0.00975610628716698,0.07517880862879163,0.06730265610870292,0.057770774249714496,0.15187662408814423,0.03802791826789641,0.08532950350058859,0.032500763681768546,0.036185702781585435,0.09009287553585964,0.05098254389709468,0.09238112145828792
0.40573976082891067,0.02333981487215856,0.0012556509442467072,0.018262979297230367,0.4706730592367888,0.007206457165177456,0.01725406628598433,0.004569239439738358,0.022202392539652165,0.0038455346681981247,0.004169361133828192,0.006049619441786343,0.006514500018456331,0.008917564127843763
0.19387513655485333,0.05860543569947212,0.007449149444863547,0.02363011782311609,0.39484983212428987,0.027347897095829465,0.11268083212666204,0.027914445663151783,0.03769950274743208,0.020470964796947256,0.024987296511093732,0.03201803828707026,0.01781421418028068,0.020657136944937846
0.08499676577830508,0.1550120210952701,0.011045203937224258,0.03972966778426069,0.18907381099791132,0.04750235249764573,0.10269294056481387,0.029764934838590596,0.08316796785291329,0.036693559840490296,0.033922062093632736,0.052006990935337984,0.05232141189663273,0.08207030988697109
0.06384431434019476,0.16409429763888866,0.01073570132672504,0.04514234568243019,0.1827696131469952,0.06789095354316683,0.06868725441551919,0.01848368169247136,0.12352619132350859,0.03315908820349757,0.02939965556226243,0.04488556077486618,0.05234645125227111,0.09503489109720298
0.027911567268704595,0.2160730086508217,0.01384019336521843,0.052157035410766925,0.05328866856902295,0.05502417159601425,0.20958469721563786,0.04328316252386154,0.07333459034846287,0.03527980812927173,0.029872447271937382,0.08950856681006376,0.04000215541489198,0.06083992742532398
0.09955489530587609,0.10274679630401663,0.010626393444304705,0.06814996006783315,0.15695921144418015,0.05380963493900312,0.10716949131961112,0.039500617110121844,0.07278843989211602,0.030572037277177656,0.02395190368287533,0.09241440316573736,0.04744085958455149,0.09431535646259519
0.018470858230844673,0.19115312133874576,0.010632868688390069,0.039516339636943246,0.1546954763876134,0.07504598026559024,0.0874416823661391,0.03032738077395208,0.14043276577967417,0.03262609443729182,0.021516580730095464,0.056922417581573535,0.06179125258709755,0.07942718119604879
0.015144794797959353,0.16410009557787292,0.010879386788653455,0.03457743875378484,0.04621598363803821,0.06053058154443898,0.3060185643542869,0.04686384006840497,0.07129286826382544,0.03680602050488028,0.02673492764265393,0.06633158568203536,0.05652110462398364,0.05798280775918163
0.014880568007362347,0.24014595499799618,0.014935091391639599,0.0371827675491157,0.04194436485690538,0.08232798584147766,0.12615106688017716,0.027147745913078964,0.07543233133738651,0.03909868543250314,0.023752026563734496,0.07541978497845343,0.061682386043039335,0.1398992402071303
0.040903145999311386,0.14147453319740655,0.0066726592671204794,0.025848878831429986,0.3078896209526098,0.04698557382633493,0.09548672924230596,0.020714412484455522,0.0978391180934693,0.021738148703810863,0.01570941200953744,0.04886914719101067,0.051599686793206735,0.07826893340799061
0.027671562639657796,0.19341488094959342,0.016566419372806382,0.044896578184004776,0.0719989332014986,0.06840029950135071,0.1395545661213075,0.02486021467063962,0.08237278888247057,0.03553272027389315,0.028768171531925957,0.08070121850910651,0.0643394557728988,0.12092219038884588
0.020232946009509607,0.21559064442423367,0.012608836680098502,0.052441716947757774,0.05325670927528548,0.07823007885672419,0.15333920622651756,0.040221779503768505,0.08245112118760232,0.05076473078135104,0.0386167940540109,0.05503910231778518,0.0602511349938756,0.0869551987414798
0.018066142785110758,0.26123628314558045,0.010035650492070095,0.037624745858024784,0.06532040410223412,0.05853664924440001,0.162094174624669,0.031222973228557552,0.09092171127344993,0.03787563011921108,0.02373082285011465,0.07097552773507873,0.04176058592997707,0.09059869861152199
0.04020643184911552,0.2101721116803414,0.01573303310053337,0.045203076519994445,0.06087766952536205,0.06971033300171713,0.12935857789758667,0.025813043242484228,0.08521486924548403,0.03144305858756207,0.02860698662416676,0.08035031596002781,0.052617076676192136,0.12469341608943244
0.0063213915393770005,0.06606253752887842,0.03998576693477402,0.01649193397980812,0.020154321901831557,0.4686130938800903,0.023637376918756444,0.02477644638381801,0.02922174813746892,0.05330105593695763,0.008704876089389578,0.03519649402753214,0.07936379284109245,0.12816916390022526
0.013707139775925614,0.17413023539444147,0.013485178880815234,0.03906883567532809,0.07147450889041704,0.07419070756900273,0.16706691234020338,0.01969714179666049,0.12389503761583784,0.04170880663086803,0.0315315823866442,0.05345477920500285,0.06325887403640654,0.11333025980244642
0.03565207888636061,0.10232917421179852,0.015232463956605867,0.10570061605351404,0.03965582063799544,0.059350056199374154,0.1185035646202111,0.04856676880319396,0.07046167012945323,0.030029052907769676,0.032700262092537895,0.19797289909749816,0.053997426229031135,0.08984814617465639
0.07482187255373256,0.13765756643580426,0.012757917651064975,0.029931553856788955,0.25284818540906445,0.04801050105731598,0.14697229844014537,0.026011416251144507,0.06093032514046832,0.042216180788199886,0.016179276830935455,0.04088332394545611,0.03633151982276357,0.07444806181711562
0.07703921829052793,0.1821946214847421,0.00946156020097922,0.043144935929890195,0.152383859630892,0.05271900851996734,0.1253027658748728,0.030484552190043725,0.07492972948236692,0.03840447049633567,0.018243552648809697,0.05284647046864739,0.0358733930293098,0.10697186175261506
0.014465319312987791,0.18150372560575262,0.012526647297361582,0.0635348942440821,0.03000461004793229,0.11029672015726744,0.1108155738050967,0.02601827090404557,0.09829045467232143,0.03673170069729198,0.03925811251230108,0.07233219928267627,0.06469819342227047,0.13952357803861276
0.4094291317032602,0.03926909324060966,0.0031978920109377923,0.024020795110774516,0.37921958043026754,0.01584262297144588,0.03958418673705937,0.009686966086273388,0.02031436266508729,0.009774991098137918,0.010214028876303134,0.013001001301191696,0.010498517369501562,0.015946830399149715
0.028626499335582405,0.19294422046314894,0.012736842169502402,0.05259617415913986,0.051174692404732054,0.072728054651,0.10215554546179781,0.029620075489326856,0.11618503861979763,0.04119930043405776,0.05265124902655695,0.07686754018677407,0.06641571995870563,0.10409904763987773
0.007547497984689672,0.2574102796352403,0.010197856988999266,0.029056834217239737,0.04276076682790906,0.06235604592628525,0.20969314913729833,0.03388102614525691,0.08545941761352334,0.057394229764103646,0.024427841331527873,0.0520873256151139,0.05058716144711556,0.07714056736569694
0.01744243778826009,0.222030512159812,0.008858257443225118,0.03826122489442171,0.06726069573057618,0.05868027546444581,0.18989264740076306,0.03918021566490913,0.1189807937141688,0.040947467625798505,0.021799178286071905,0.04701057820116392,0.06666678787175609,0.06298892775462774
0.36325399162043936,0.020684143813321728,0.004246426239259296,0.034111618011736365,0.38703262838746644,0.015407636516816602,0.05252486738469766,0.01811443475288792,0.021092900674273003,0.008527057723658128,0.008047768678042265,0.0370318788413548,0.010837558972645494,0.019087088383401157
0.026271855419293465,0.19106562066418548,0.010663714188106348,0.0476025781233946,0.09926888464469943,0.06179034091631483,0.1233359650849695,0.019809176065844137,0.1322585354078981,0.031401244670426265,0.024589174470236674,0.04235306406960634,0.07349952648105919,0.1160903197939657
0.01409302395553354,0.15038774853202302,0.015292138579386803,0.048109809148717146,0.06158728377379518,0.08952830690600765,0.13858604182058407,0.029994053182135157,0.12740057062565877,0.03348870957961863,0.03513398852488662,0.06426215524592287,0.07780952907711897,0.11432664104861148
0.021076033750455782,0.16528553339347254,0.018607806448576476,0.0542367475030642,0.04272849906540107,0.06895917415386833,0.15577843683229042,0.030909140879385375,0.09323396464625926,0.037472369383407256,0.024209745553674767,0.0772919910891734,0.0733484105296709,0.13686214677130012
0.051811770505495416,0.20490375568914382,0.0148499790884686,0.05004658767480226,0.1098676891180425,0.06634715261606242,0.12151420117942036,0.019986412939338737,0.10049440159429869,0.03223362573856423,0.0430282272762684,0.04369030182226351,0.05010558165347198,0.09112031310435881
0.020050254582891676,0.18824161957244362,0.014230990466805638,0.05073958575906819,0.055400225321413775,0.06983422103549682,0.1275825072265586,0.03295733823682621,0.12932480458745488,0.03255520784139365,0.038340694289375483,0.08893418436836312,0.06094755615242173,0.0908608105594866
0.0547930914375462,0.16894712618947016,0.009131241134784902,0.047070432913153534,0.17775453398179278,0.06233421037480026,0.08219171168114715,0.025698259932655468,0.10359188469204454,0.030824568537575696,0.03442734708567747,0.06090402014496228,0.05226191150706461,0.09006966038732468
0.04349657880273118,0.18029715346511163,0.011021119417751564,0.063638770115764,0.07079837729230157,0.04543091534075355,0.16927456127251647,0.03619085860712788,0.09712351461032591,0.031018893569745794,0.018302412767103024,0.09269907156422465,0.05229625423351834,0.08841151894102446
0.009111640914699966,0.18059617085632984,0.015492355453009364,0.03902953587127869,0.03358621053977357,0.07941464980977705,0.14619704291896035,0.024845734113508443,0.13367934647696716,0.03359745703370997,0.028550735901629123,0.08966601793902554,0.06607413993684315,0.12015896223448788
0.013673781108571221,0.13594604548254502,0.01306983920995734,0.04757507470264386,0.04327354590349435,0.08899771380519772,0.11780134009534524,0.027241144439298058,0.11537234686404854,0.03492581504253806,0.029501004127943667,0.07722670369683461,0.08674837498759734,0.16864727053398498
0.023973864249706902,0.20526502538884217,0.01292859310304261,0.03450142498793067,0.04488222530374161,0.046223764629793926,0.3231940710284465,0.06882899542153867,0.05556666479040106,0.044337617976152044,0.023508261361478235,0.04898989220701815,0.037421951787120745,0.030377647764786873
0.01650394657145373,0.345462952787963,0.009756182565800691,0.0373892350617526,0.04477577727969496,0.046883367984281554,0.13682536217574878,0.020852472518188205,0.1035668151922756,0.02774754643411242,0.032299359916062226,0.06420732822435116,0.04211918627688876,0.0716104670114263
0.01703367835651168,0.16533313967124544,0.06121627472426441,0.04858819755905341,0.05265298673536616,0.06034630403676077,0.18667941072358402,0.03940557086288799,0.09219943143439938,0.03696615680344666,0.026567789453029976,0.09993405057338357,0.05549605360773951,0.05758095545832687
0.023760278697631226,0.19856225860428012,0.0112985133263508,0.03725639941920113,0.0596459069281529,0.07053260413514716,0.16378521923348177,0.035116254101399895,0.10296890165803671,0.03789485869577484,0.03202503799532791,0.08612279321613656,0.05688600944262789,0.08414496454645126
0.05285030237648791,0.16752164316886867,0.012606524283149945,0.04852671500681395,0.08374320543339554,0.047728641941449906,0.23842971179486028,0.044717757752674454,0.07644111785327556,0.02992476252837487,0.019700551047373505,0.08938570497012147,0.03795107306047725,0.05047228878267675
0.02869905375232538,0.17423564760689011,0.013501256622025079,0.08391831127544462,0.03960523215919264,0.06012458866112321,0.1192749845608842,0.029471619697749897,0.0772718263910943,0.0385314223451503,0.04083806685002918,0.10631609678499702,0.0455927471195884,0.14261914617350555
0.029861463897010342,0.22795234528535627,0.010514203999602671,0.042078153058691226,0.0924902842760132,0.06441588863301687,0.17019535229699922,0.03189421306164489,0.10100980704083085,0.03725893628036312,0.027956515392032904,0.05340041326917423,0.0397088896161085,0.07126353389315568
0.020564516759772694,0.1934717143206851,0.009102686184359653,0.04278381317248035,0.0664679271609575,0.0810852011081942,0.11756499169409398,0.02544834564273908,0.10943985061157051,0.03597880367361245,0.0334905048852318,0.05364543485200779,0.07771334985158863,0.13324286008270628
0.03262917244223544,0.21873576208734793,0.011385069587350617,0.05587487449037057,0.05628306235674934,0.05510955557101144,0.15470540436467453,0.031986024177527925,0.0893898691944169,0.05090174914704394,0.038209418213639025,0.06738399349279228,0.051499056384007556,0.08590698849083239
0.2819179990507905,0.08245065141736954,0.005928446510576864,0.042097881770178626,0.2798672262418251,0.02655553016357483,0.09329467142885342,0.01932205225088427,0.04696454798676144,0.014356851781963534,0.016010607639635164,0.03389929507692329,0.022403129140802995,0.034931109539860644
0.26418489826193176,0.06875200904677077,0.009469638259649065,0.04284307656500342,0.25820208166437475,0.032979338191171784,0.06656809290118897,0.026409041000044757,0.034322639072571715,0.02173692473291117,0.038935213479874393,0.0645362416754654,0.023322581888381187,0.04773822326066102
0.014296881468636937,0.1913877413293867,0.012108435693765499,0.04585635721123526,0.04647386241752025,0.08246621202519945,0.15072475437489413,0.035687542328692465,0.10843562557504585,0.05137869619521085,0.023341398378242388,0.06675296994399166,0.06453249269398954,0.10655703036418897
0.0533963334817446,0.1589441463349904,0.015328151593929298,0.039620364188866705,0.0774561006154005,0.04002847985323451,0.2864547758128905,0.03562816290423431,0.046887989312989126,0.0496056054100747,0.029705678296471416,0.06460727757785488,0.03289114773033237,0.06944578688698667
0.11722688411457508,0.056535430489896496,0.013619394346661916,0.10892079594697694,0.0947063098944281,0.04456853868801071,0.12309546595636904,0.0469056828682575,0.05952502721053202,0.029706023617833942,0.04832573315126039,0.14775468211535842,0.03727790367625977,0.07183212792357971
0.03043866425519257,0.14470269252641382,0.014456277035087867,0.08143109093168197,0.05306681662843881,0.06354224532819454,0.1354921159591962,0.041536335515620124,0.10420191644021029,0.03900952831695271,0.033948388763114644,0.10995030717738645,0.055074119872536145,0.0931495012499741
0.012516775481460534,0.1988123025662665,0.01459642854535233,0.050528734115424107,0.028119542444122052,0.08636570563007748,0.14298610588506885,0.03390996172397608,0.10280035719554118,0.03856235238241051,0.03911473698402458,0.07156603220815724,0.06497549027394885,0.11514547456416992
0.05477712404100756,0.11787285865581261,0.011050890121861046,0.06546239615635126,0.09273991542999112,0.05088423473008073,0.19710191306395353,0.059162439204970316,0.0669601787155442,0.043900632630236865,0.037368101542684974,0.10117410625078159,0.03589750997533343,0.06564769948139067
0.05328109585236723,0.05982849539845511,0.01933128131721956,0.1458481331153821,0.03673177068550896,0.05838511331789395,0.11804673645872783,0.056150258047088925,0.04893706034460616,0.025100786072338035,0.07658893422495537,0.19990143654823747,0.036255815016244045,0.0656130836009754
0.23099974354090133,0.035734523577212574,0.015100719664638941,0.15129825902637029,0.061788657710310745,0.06552033473288753,0.045916718207504724,0.03472520822598673,0.027136552827523662,0.021902773329169224,0.07216291118692608,0.12400772342914367,0.03030759066070145,0.0833982838807229
0.11033460317241386,0.048208054888108476,0.022253989446984496,0.17577227494643002,0.06978014644437895,0.04611578833401721,0.08196462070972013,0.04152389856857538,0.05855150331740132,0.023507626727360283,0.06330668275119222,0.13269754928968472,0.041457462290404104,0.08452579911332861
0.02434724149098847,0.2108687429819927,0.01524927154626427,0.06172609555476856,0.03594683120894754,0.06824082259982225,0.21307033429527075,0.0481139207236445,0.0645415671239179,0.03467078264481741,0.051142230684445504,0.07161085402858257,0.045983010575379984,0.05448829454115772
0.022818324937868617,0.11212663374880699,0.06509476865852917,0.09556607092014689,0.05972010613519822,0.0682547708675088,0.1104710657150891,0.03111442471985269,0.10674452772514181,0.03528804504766815,0.03785457097472496,0.08957320026282704,0.06555693081115191,0.09981655947548568
0.059454571614066254,0.07929978053061143,0.018589756468766774,0.1549267276808952,0.03881186813481007,0.06408013758584062,0.10161493673047267,0.0344631929292436,0.05772118064777576,0.029573461530138054,0.08429077500938971,0.1241136361114068,0.04678747145244546,0.10627250357413769
0.025761069310186485,0.2231985656720174,0.010493683271369805,0.030867272262774418,0.12548883134356845,0.05461924634594899,0.12517440771114216,0.022035783951393727,0.09565911476745763,0.04053425856403159,0.04775842634809105,0.058546868117246756,0.044031845448049146,0.0958306268867223
0.1839166266493777,0.046200103844284225,0.014820471959191684,0.15120528296419855,0.07224525822018561,0.03412599494271193,0.09561477162048893,0.038506920767514365,0.04505177466819792,0.02258642437374383,0.0842442227175238,0.1285570506487057,0.025279247819773323,0.057645848804102555
0.010218708978563968,0.22940941656831443,0.008875565942260884,0.022911773532169718,0.047372265231114694,0.060194024825071434,0.3282405142817374,0.05071836987658475,0.06394958152669367,0.04155533610840643,0.018294478162264323,0.040970740176629654,0.042492548422382155,0.03479667636780632
0.03037031130464403,0.10323913413784429,0.023291138398031798,0.05246206172722014,0.10160679013760894,0.06766427418444891,0.12224856098366406,0.030290229660525695,0.09998756276832817,0.04732523192567901,0.05473466935916269,0.07314176519573527,0.08748981131763695,0.10614845889946996
0.031035987325873517,0.16953914802955827,0.014343149599443833,0.03987091711458974,0.10979098787012657,0.07372605486541614,0.15146328174795748,0.030384081698759727,0.10183317365502623,0.039996030187382535,0.023639009545302812,0.05211266054348125,0.06907970072764583,0.09318581708943584
0.03080633728844409,0.1274499851297334,0.019129538980784996,0.06097459998453546,0.06233053825888099,0.08624860077704292,0.10576307171630037,0.02568987494404129,0.10330961066386914,0.042245600529881716,0.07245488318901011,0.06742431691836455,0.06737044830001937,0.12880259331909144
0.06489349824672858,0.12990894938021835,0.016515106982346563,0.06730299846500538,0.09360459545446269,0.07819711105524142,0.10252978026285116,0.02638540582016718,0.10626557052982892,0.03681332104347688,0.039967054911020476,0.06693189513954106,0.057119396164069615,0.11356531654504168
0.008690938707672876,0.1723777691930916,0.012846348180747574,0.044968190431104234,0.0313388489349006,0.06862963413277229,0.16482309107713528,0.031340710580397585,0.09392090821789494,0.054909005493069964,0.039717196279577344,0.0786932791001186,0.06643590147247538,0.13130817819904186
0.0286567578908213,0.24387430999577933,0.014030406838180909,0.048649020330997994,0.0754728136432007,0.05941447152727762,0.12302242708893774,0.02958654667616426,0.10545794340095561,0.04384868478971872,0.030392704021611695,0.06034278088769436,0.05109932700371076,0.08615180590494895
0.13846929139846295,0.10575115843443933,0.008024841673133458,0.05222621593180656,0.1659073855694292,0.048491295816602935,0.12274338686463238,0.02392932664579056,0.08545103669702422,0.02507289887212571,0.016730657006190718,0.05606709679108608,0.05308113368382546,0.0980542746154505
0.027838707963653352,0.17389497735880272,0.014695443096321578,0.062463235823869395,0.05388259962187727,0.06572369255975721,0.13884357888325183,0.031265987097986475,0.12127974899867908,0.033322199048577535,0.05391339654792922,0.07093036162296931,0.06755666902832935,0.08438940234799565
0.020206021215218684,0.1753929700242484,0.017932631762382894,0.06797196039409913,0.032232606428642833,0.0867122248917559,0.10511562571936924,0.032136025640601536,0.07854339082948088,0.05318965287972688,0.04827005077870347,0.07850874671665488,0.06537641375984599,0.13841167895926934
0.3033963143891394,0.08739344668011471,0.009693137904144129,0.08208266896025654,0.1679461941182337,0.045111132869260884,0.038786660356622454,0.017747366253528244,0.04932436408590265,0.021619981967125567,0.04303722085711399,0.04178214800804626,0.027331557976281128,0.0647478055742306
0.11702167210083371,0.11670230292792097,0.017553565366257445,0.05802161679116027,0.15586642939585435,0.06878382359940834,0.07928133275064356,0.02863064226414282,0.05562789160634943,0.05001367035784574,0.03981579317144988,0.07473122940966276,0.043065920310256564,0.09488410994821428
0.045601381840877565,0.15965249260519887,0.018619202709498527,0.07224915425100793,0.07132220963626743,0.056749976067369694,0.16772206135794407,0.032817340401548205,0.0936962757227604,0.037306288769412,0.03943067532771574,0.06935541089470848,0.04987006184228827,0.08560746857340286
0.09068250170447216,0.09780880394638032,0.00789787834475966,0.03783211339211768,0.2125695381813038,0.026124597390668997,0.26515147691416113,0.040808162313884885,0.060137517401776,0.022274072394270657,0.02047631169084996,0.06441069238812988,0.027894840106920823,0.025931493830303985
0.09897582569617543,0.1632026722428192,0.013000768607576374,0.04774428627844229,0.10925741339812024,0.07715208541580812,0.15144913257765547,0.04128621948208919,0.05777554828487652,0.04386881663976641,0.029725764752428375,0.057046829912167626,0.04188849689215475,0.06762613981991977
0.060849452723789305,0.2156583197180091,0.014684071115471712,0.08540975668279818,0.08431633779440494,0.05942689799973945,0.10359021391684387,0.026325602523196417,0.09001907150595653,0.04191326520109096,0.05270537496218004,0.047628138768371034,0.04496178265840589,0.07251171442974266
0.05184352367756594,0.22376044204110557,0.009795584410390608,0.033268976035811,0.1661703483578795,0.04508826675901361,0.16739287349445992,0.03426442758807039,0.09199681528897558,0.029092106809043505,0.0255672896774684,0.044259120600170315,0.03811550847763777,0.039384716782407764
0.0948164526975621,0.05400279984277831,0.030501742696801566,0.14263759983544438,0.05101566962773469,0.04578518283031054,0.08899571297099444,0.04673275980987043,0.05331435635448361,0.032118055136398836,0.09007241302268916,0.17627557507300873,0.037029824338721,0.05670185576320207
0.05147497967260697,0.03396211297492097,0.016036068944513173,0.1360427164679455,0.11046565114596951,0.035378467708129996,0.03018559686262237,0.028333484871771907,0.3170693888141825,0.011633858210969473,0.0434525206429669,0.05166384070369939,0.10690456658351637,0.027396746396184984
0.07376740372046754,0.11473596681615149,0.015720658135298084,0.0942183591606763,0.056949819177998684,0.05525806908227141,0.18060490637163482,0.03625826565902794,0.05948717405576006,0.03653314332685537,0.0686953403600668,0.08222543844018576,0.04872305450090607,0.07682240119269963
0.2900765800206071,0.03495206389777923,0.013854797228293867,0.09471813137755648,0.15671492986585533,0.034391200878992965,0.06269531539538561,0.03214366540139679,0.03371913746366887,0.017461143823261083,0.06307697185901821,0.10139405845959318,0.02624616661824849,0.038555837710342565
0.016080623908303636,0.1966791862029719,0.012267620701601032,0.035653298836998096,0.06981482197057438,0.08974152381473989,0.15551194360894724,0.03849240730189889,0.08468263103873652,0.05405782269553032,0.022454019949901205,0.06748900441440256,0.058397491958599855,0.09867760359679446
0.01629735082837924,0.2553826575223153,0.016283208621616963,0.038027366909779314,0.044880153826328026,0.0636594164025185,0.14098336025014466,0.03174846784068031,0.08986575998237738,0.0523921510004877,0.03742503031188836,0.06201660013203226,0.05718327113508687,0.0938552052363652
0.023247053479630284,0.17311853737836239,0.012149519601319693,0.03747635527951467,0.16135470041796263,0.055683789719704536,0.11144738953197607,0.029034729884814283,0.11826080624420024,0.03005334421227865,0.02924495552844305,0.08681758714480246,0.05510930739085765,0.07700192418613355
0.1431296773604823,0.1125170257664293,0.010236070794676559,0.031268193880493574,0.35778157554528656,0.03461007707844751,0.08278782338819134,0.02142816761055283,0.05250543731227984,0.018396930873404608,0.012515236870108913,0.049424553441145797,0.02341215843733067,0.049987071641170076
0.013108367448465809,0.24692788620143907,0.012491729726434893,0.04344110354816895,0.0459633628991919,0.08007790229170572,0.1193994750284211,0.02977622124300018,0.11668143827872703,0.042068427156261474,0.028158432307239363,0.061994617918615595,0.06280533274465916,0.09710570320766983
0.04769134801488885,0.05069862637761993,0.02512748047474093,0.15888171103526877,0.026154709047422856,0.07729416188838902,0.10941789670093705,0.0458712037004735,0.04631798320660519,0.03181078202343616,0.11724905313506713,0.13576944000546687,0.03893861515397726,0.08877698923570664
0.020448246529103216,0.16635862673070964,0.024421836503536333,0.05574353688144075,0.03938343629483006,0.10581870925837991,0.11361229940130586,0.028583044275087587,0.09075218270580405,0.04302020700367006,0.05821666371385692,0.07441206935193742,0.05767818511115641,0.12155095623918162
0.014531403554817596,0.22860919496197873,0.010609061701647925,0.033129705795012926,0.05420458548212627,0.06982340813224014,0.14526891618640847,0.0306038449544166,0.1183722407554715,0.03921200173847123,0.01816033046521309,0.06961127280101016,0.0644147904812432,0.1034492429899421
0.23627384948473976,0.12325778848777973,0.011640680053632302,0.06591150765734874,0.2123431204400691,0.03192914506332662,0.06657638252792956,0.017771789469345683,0.052998662583056334,0.017347411153748087,0.02143427579521617,0.045636067019209504,0.034466797663357564,0.06241252260124093
0.026873268651602222,0.1973654956513453,0.014639170575691082,0.042937567264017915,0.0733667808163106,0.07532431130582098,0.10191689886126364,0.026912137915612703,0.08914447977531721,0.054038764783528155,0.04633009038304713,0.06692015874307095,0.05715275506419062,0.12707812020918133
0.0214435504845285,0.20319396983714577,0.014083451874758037,0.06611073084558904,0.0395306431704478,0.09325762452211393,0.10794082154171453,0.025955535824461327,0.09952635690270742,0.03318358203878759,0.04068387048266621,0.07545706933429594,0.05692581213758221,0.12270698100320172
0.01913377051144556,0.2005618623775254,0.011004016380817766,0.04611843933361023,0.060801349730493795,0.05885219512563162,0.2139920163373764,0.03326746043560941,0.09691312446478471,0.03377206830748575,0.04164876346181287,0.059940152803207684,0.053210835044661405,0.07078394568553728
0.042095205152894756,0.20776945357185436,0.016833374513987816,0.06099154189455029,0.05989207633324536,0.04458297612066665,0.16201519013462903,0.04192023366261628,0.07650737472769557,0.03801695386090679,0.0278912656342904,0.10229632960707485,0.04502340844030668,0.074164616345281
0.4111947243881919,0.02941456930353107,0.00781630325746694,0.06835477034699494,0.24706308010154104,0.016521077270403358,0.0755179331170824,0.02034708375091531,0.022740215552309564,0.01064274546785757,0.022672183151412808,0.03238098125219389,0.015504057628551204,0.019830275411548068
0.013299912749086608,0.1993779543968584,0.02082477356770767,0.034684774645931706,0.06935585855578955,0.07800137662895036,0.1013808226575869,0.0235524341257124,0.1259731517363969,0.04509261446044237,0.02833053536878222,0.07476135995955953,0.055058625551864124,0.13030580559533142
0.016003456119231346,0.20739111880893057,0.010448231409430579,0.055427854832175015,0.03293384628130042,0.0928609291325757,0.15204845684597168,0.03729739804216778,0.09941734513275498,0.04047636101634011,0.023758223241291572,0.05677939031257812,0.06939852113351326,0.1057588676917391
0.03053297542394103,0.15363826556891425,0.01994150586472357,0.05494448656637877,0.0584427202889573,0.08478784116165985,0.11261226834938444,0.02654648664490239,0.13101607544824417,0.03700362521548601,0.046209009288358055,0.0652758221231374,0.07538208982381511,0.10366682823209733
