logbeta.1,logbeta.2,logbeta.3,logbeta.4,logbeta.5,logbeta.6,logbeta.7,logbeta.8,logbeta.9,logbeta.10,logbeta.11,logbeta.12,logbeta.13,logbeta.14,logbeta.15,logbeta.16,logbeta.17,logbeta.18,logbeta.19,logbeta.20,logbeta.21,logbeta.22,logbeta.23,logbeta.24,logbeta.25,logbeta.26,logbeta.27,logbeta.28,logbeta.29,logbeta.30,logbeta.31,logbeta.32,logbeta.33,logbeta.34,logbeta.35,logbeta.36,logbeta.37,logbeta.38,logbeta.39,logbeta.40,logbeta.41,logbeta.42,logbeta.43,logbeta.44,logbeta.45,logbeta.46,logbeta.47,logbeta.48,logbeta.49,logbeta.50,logbeta.51,logbeta.52,logbeta.53,logbeta.54,logbeta.55,logbeta.56,logbeta.57,logbeta.58,logbeta.59,logbeta.60,logbeta.61,logbeta.62,logbeta.63,logbeta.64,logbeta.65,logbeta.66,logbeta.67,logbeta.68,logbeta.69,logbeta.70,logbeta.71,logbeta.72,logbeta.73,logbeta.74,logbeta.75,logbeta.76,logbeta.77,logbeta.78,logbeta.79,logbeta.80,logbeta.81,logbeta.82,logbeta.83,logbeta.84,logbeta.85,logbeta.86,logbeta.87,logbeta.88,logbeta.89,logbeta.90,logbeta.91,logbeta.92,logbeta.93,logbeta.94,logbeta.95,logbeta.96
-10.987643925373938,-10.868641824079962,-11.578942490110206,-10.150372258584651,-2.9980860065062664,-4.127885055329021,-6.522101877365085,-4.025541824557755,-5.8215038142498985,-7.897923719025345,-1000,-5.71124143039299,-13.39258698501262,-5.299624178652999,-8.274549513540647,-8.473933420985485,-5.159256308615037,-7.1620592770923395,-8.350329386715718,-12.001667639672531,-1000,-0.9729429994410962,-2.592039761871436,-9.469205914878698,-4.455098488991587,-0.8859610043361968,-7.2058113569575575,-9.878721430436855,-16.96165996206669,-8.795470212666721,-6.202462001483745,-1000,-8.031495823530237,-6.854746408827371,-7.0334049722434315,-6.856046649938006,-9.11020950373487,-1000,-7.9570387905285545,-1000,-5.401116068445681,-8.296586701254915,-5.101054573676871,-8.115794608083203,-10.134473283635932,-9.55176167683315,-13.648453038193171,-9.862276385421081,-11.97832666516465,-12.075236781254793,-14.68106954806382,-1000,-12.536229220412318,-10.566175710554942,-16.81823943057326,-17.515320783475783,-9.885773703172115,-1000,-9.247235801650392,-11.128714254769445,-15.650135716557536,-10.435600205351173,-14.296176043846426,-12.913286261219305,-11.164738872188508,-17.583241996170646,-18.11198470256855,-1000,-14.92199939905857,-16.18016648334646,-1000,-9.813448608070585,-10.665484065562042,-9.65465664971746,-11.338599629140887,-11.95375670640669,-14.558877247504144,-12.571128649278426,-1000,-8.914877990326184,-14.070036163043392,-15.226895601604024,-10.91502555259942,-16.553087439507674,-18.485083911555154,-17.590795236663897,-1000,-17.371239330153163,-11.085840077150534,-10.724965781532468,-19.23953747694781,-18.07069253402329,-8.606430542505581,-13.552829527962968,-15.626671444049522,-10.55270659192517
-7.211118986779599,-6.385162693025172,-6.694632402368488,-6.418849456558702,-7.294879669171676,-6.3686395325849965,-7.541797426066909,-5.487865065410685,-7.834271628261239,-7.471437569185505,-1000,-8.423250119154352,-8.432225568960021,-13.103012575745895,-10.15332229924915,-8.604815765399367,-12.064787330777635,-8.927394393443873,-6.923638128203437,-12.806907641865788,-1000,-1000,-11.130347608000424,-7.159444635701099,-9.191865044545896,-9.93920596584831,-3.908918114948844,-4.541035101370106,-1.4523483836302369,-4.8267631325897975,-4.822021535255806,-1000,-1.959542180157205,-4.6297961018108085,-7.247909861757715,-3.5537035578183396,-3.464556753079666,-1.4919677897072228,-3.8624235849998914,-1000,-4.623450974004173,-2.367410966301451,-5.072014636810113,-5.347340386213649,-4.553827494690745,-6.36397367865366,-6.921958105629301,-4.3407452670145235,-10.825454479425849,-7.381113274733187,-9.133464716999539,-1000,-8.767455923795408,-5.961726306503486,-7.496073997046305,-7.282822045775199,-7.062386755423045,-1000,-7.199142875095534,-8.503272767666425,-5.281901193416827,-4.4156675171950734,-5.768154074872358,-4.894497153991319,-4.6402887387547835,-6.243518599344276,-7.637409968666807,-1000,-6.452469645798605,-6.571991264448139,-1000,-5.378912108840526,-5.899812947607353,-4.915848321469657,-5.045768380670605,-5.2562077142333345,-5.281105083484424,-4.385415137120205,-1000,-8.38166862686859,-7.2178924068305,-9.837143916916158,-7.195787207803044,-8.662721770936319,-6.92735260856154,-8.79211290679601,-1000,-12.126080325273076,-8.740715063459799,-6.386577462980094,-12.534913806469236,-8.198007847294637,-8.654979993448707,-7.885831171154974,-6.534532989453707,-5.377931651014201
-6.774626999339154,-7.4945095614150725,-7.752501103027399,-6.650678703263758,-6.432452589579131,-7.734556289234653,-7.318511818900582,-4.790089616430984,-5.86691809395536,-6.132770621695978,-1000,-5.0706962529347175,-10.705409310171369,-6.54100458630829,-8.58433970790858,-10.438973451506312,-6.467298558360598,-8.13296270070993,-5.854961272320646,-9.760472526152618,-1000,-1000,-6.155559199456169,-8.973055575492687,-7.615537922859847,-5.319150387392721,-6.620674958369504,-7.0075006331470675,-7.825722804784058,-6.722661365370965,-5.37881475934919,-1000,-6.887179128183257,-6.46871643893034,-8.01927481324242,-7.587814457756421,-6.875073948901052,-1000,-6.257397538475931,-1000,-4.96646988849768,-6.06816417121843,-4.791891471084014,-7.2307916705533986,-7.584850553031226,-9.775223122137442,-8.724316841854401,-5.841431967991842,-8.485562063233814,-5.654493450428008,-7.397594979782117,-1000,-9.942365601650048,-7.760910141958151,-10.774484687202559,-7.672769272819523,-10.33602768501751,-1000,-7.795605798123464,-8.246293852549792,-5.419251885248905,-5.71277892240233,-6.8008133324614795,-6.628048427956189,-5.3023132186357405,-5.618452678767722,-4.628044007557163,-1000,-4.794372388236333,-2.8511253790069944,-1000,-6.154736526748125,-5.983044864757595,-5.059414717906568,-6.036163632306375,-5.543211859349184,-5.9799445325663925,-4.827028495623116,-1000,-5.997669038287259,-5.252192211577726,-6.658056400053266,-2.8917180654305046,-5.325477219094898,-3.200170456837647,-4.134166665197537,-0.8389651601234909,-6.349091178777887,-4.738806172448258,-8.573588759865638,-5.84020909035836,-2.477955458836262,-4.957067932499442,-4.49810516472213,-5.335082291152174,-2.1521490562645593
-4.15616013614395,-4.339227153610829,-8.188115029200397,-4.959957129838793,-5.107028305391336,-3.8141177852469896,-8.99482791004538,-4.810090133633485,-2.941683948475681,-3.6570293341330093,-1000,-2.9234821006720653,-6.524869486516303,-3.1812359822423595,-3.465304690156401,-5.442805767266111,-2.785250549028857,-3.6039994863771505,-3.9593125281272683,-6.09965661514416,-2.544803983574653,-1000,-2.987708726793009,-4.216956812306258,-6.559640268035294,-3.2686009263965543,-4.943103478688796,-5.618600363508278,-9.65063911742746,-4.342964156938268,-4.914163213134061,-1000,-7.08931143671713,-4.173438736698772,-3.8635365654414406,-7.1561623212766134,-9.584481608041967,-1000,-6.322979893716272,-1000,-5.826293969559829,-12.08754989489438,-5.837527457828167,-5.665545170985529,-6.104587546243999,-3.969082022029621,-5.408732540041238,-5.850128641092213,-4.64838528436676,-4.595509986780521,-4.494581068941854,-1000,-5.88272787384688,-5.811428753139985,-5.34979886457857,-5.270075038136342,-6.415492604157459,-1000,-4.916165694448966,-5.412534933800191,-4.641289755443309,-4.68739904551007,-4.733684444618919,-5.12438642812437,-4.414694348815323,-4.966139416786165,-4.129297509592889,-1000,-5.688237470146842,-4.595916980211931,-1000,-5.536744575002536,-6.00577394715127,-5.569807514299192,-5.0614064496604065,-4.68792563446532,-6.664888932306865,-5.130995717323148,-1000,-5.089912091054239,-6.1920103032682094,-4.2308519004249305,-4.964269860143742,-4.982099538504617,-5.056427962969617,-4.103238666206702,-1000,-5.145733954867125,-5.806514331157993,-4.467655302998176,-4.491844227022905,-5.164823432426909,-4.359021867469712,-5.088507416337794,-4.45871628406229,-4.41242502039871
-10.172426280181872,-10.094151677632054,-9.286140933346113,-9.65711279957059,-3.8778328171582017,-4.703113930622365,-5.958665764136842,-4.174203121193088,-8.624476582763167,-9.148737148356544,-1000,-8.207704852512721,-12.6735688717578,-9.014987823121775,-9.475922833904676,-10.432302513469551,-8.13169557950372,-10.200154665078633,-10.494383778235031,-13.050125942916633,-1000,-1000,-6.7052080617838605,-9.47106202700683,-6.54034318506947,-2.9866560265042223,-5.340977898841556,-7.340213298763977,-12.212607342268404,-6.616652811907313,-4.336310014850322,-1000,-6.239948847942083,-5.218460903400284,-7.379326670548239,-5.20940719289543,-6.077472328519693,-1000,-5.93904971203047,-0.6978245094647376,-2.487061426236524,-3.043461898713439,-1.469204246227039,-8.973554189769533,-9.569610586456013,-9.97079162072836,-12.980231721972117,-9.593356352285351,-13.688351310128777,-11.880192840959284,-15.8250689866246,-1000,-13.253952218576062,-9.698794810591316,-17.46844354411625,-18.043466659229907,-10.756066845088034,-1000,-10.366273130863627,-12.034847380666548,-16.48028131029161,-9.815829484894106,-14.108234848855355,-12.675049174936841,-10.70608510782504,-16.548876618594694,-18.857781870549598,-1000,-14.68946691160575,-15.749664315828866,-1000,-9.81168453015236,-11.512562105939828,-8.907075492997242,-11.692629469173365,-11.980138587689208,-14.17749646611001,-12.472977241807712,-1000,-11.246678660072313,-15.28031475956823,-16.860394815258424,-11.496166102082928,-17.971136515012113,-19.746199533143358,-19.616814289817377,-1000,-18.86446951606217,-12.7382663170534,-10.26149223724835,-23.147369171762744,-19.211419009502478,-10.989785457445437,-15.38338189486867,-16.30524758593874,-12.113064613543303
-9.910598526780548,-8.346836308825472,-10.219873441174448,-6.5597555743299445,-9.806677922151117,-8.553446658529328,-12.077876411183963,-5.71195426379756,-6.98562908663475,-8.033774659513073,-1000,-6.449369412698612,-11.943219337440693,-14.341389684408423,-13.611461433245227,-12.243224974561516,-14.85308497048634,-7.8785314505275945,-7.078239089344235,-11.557215515933706,-1000,-1000,-12.272305932906,-7.550014050542654,-12.932463274583178,-9.875275728840567,-3.943274113738862,-4.81437828827612,-5.718269788970996,-4.972536155013461,-6.6564876771434784,-1000,-5.502469102162269,-6.180722559017972,-6.98982786736384,-3.6029947570651975,-3.148323746571791,-1000,-3.7709782522014788,-1000,-6.7370023484167465,-8.352958189656052,-6.7417338749932,-4.845641614928015,-5.664016061724635,-5.387907525424524,-9.275651889961445,-3.461122519348288,-8.063894697614291,-6.685445804209591,-7.520323133931242,-1000,-6.687584747164825,-5.925306069353495,-6.39962221298472,-6.047924694985444,-5.916731294909297,-1000,-7.294038891246651,-7.711525660004867,-4.361981850132169,-2.8817808300006975,-3.9850566073427403,-2.7906432066964957,-4.090866522321332,-3.1158029516918435,-4.066164833031886,-1000,-2.703528378789379,-3.5001061113183,-2.2461314095174663,-3.736317425780929,-2.923550775482147,-2.9347372656053805,-2.767499948836702,-3.4097023124486108,-3.1880327661977996,-2.8566965922602154,-1000,-7.9101130719146395,-6.6283234072884225,-7.346893098691777,-6.408237599077355,-7.081798353126601,-5.256349618999071,-5.005296703505738,-1000,-8.174314649331192,-7.374570766338914,-7.061833130941974,-8.339561549541932,-5.985426740612979,-9.944367368633912,-7.771985933840725,-5.778196513937316,-4.983982629685211
-2.8231711466300355,-3.3933823270376315,-4.820309798799826,-3.2286592769243456,-2.7044895758815306,-2.9937287309222946,-4.476922115532226,-2.2936515841717413,-6.124990001858417,-5.042850304321731,-1000,-6.165302658890548,-5.103323192273766,-6.876939145129846,-5.755881979775541,-5.871586754248062,-5.9908490417486435,-7.187719409020349,-5.903131082590676,-7.8122747264912995,-1000,-1000,-6.208479171948358,-3.7074107539070487,-6.53549630869707,-6.149559089048652,-4.763343155280792,-4.945919215808401,-3.754154340312568,-4.447808202477337,-3.9016887174558814,-1000,-4.324730745089271,-3.736241089758797,-3.215476705173961,-6.123466723964915,-6.750221666553991,-1000,-5.112295274648197,-1000,-3.767187160392661,-4.963705840994465,-3.7588761307030807,-4.440879137063901,-4.411540809156266,-4.9211351048436525,-4.1837071104348595,-4.020199109588641,-6.078564305295188,-5.244860053372613,-5.471056829987961,-1000,-5.806740426254564,-5.355860164556774,-5.39820038037398,-5.691633093784328,-5.296430490870988,-1000,-4.932935788958651,-5.360394465034446,-4.643944195530369,-4.047152154214889,-5.328501906423317,-4.860253318886131,-3.8096579898126293,-6.040117677473422,-6.607110768808877,-1000,-6.533018686621726,-5.641952576345644,-1000,-5.687076942053964,-6.030432423204097,-4.803369812230948,-5.322194225771373,-5.4035191955891415,-5.747204262073491,-4.945745945953404,-2.401587170828601,-5.285911792112609,-5.917265959029903,-6.931275190262366,-5.56071041350646,-6.771912139802932,-6.835701525760777,-7.672306409491468,-1000,-7.635507772367328,-7.92485273542263,-3.8359845998742124,-9.626098925602374,-6.98092947924589,-5.819997721086076,-5.742375372994293,-6.117061108969275,-4.8205905858310025
-7.369677624389786,-6.493615698345248,-9.60218206297809,-3.992861333672734,-7.164887519441865,-6.344360528998805,-11.310741326463537,-3.86905249161104,-5.363524716554071,-7.108667147857774,-1000,-5.137575291293522,-10.207349155817253,-10.041875585668892,-9.977122676940235,-10.710547015449412,-9.865604753564666,-6.709123697884491,-6.723313276579579,-9.281519753114575,-1000,-1000,-9.114772447272182,-4.691344953944236,-10.37315070880031,-7.351943587275276,-2.313445862868313,-3.915693808947316,-7.740565320940814,-3.168147476150345,-5.555266582853731,-1000,-6.291235502453109,-4.537969344369816,-3.489699856443268,-2.2898886582805944,-2.814937898130379,-1000,-2.5774967402301185,-1000,-6.798424072127182,-10.599307246338897,-6.486092367840086,-5.545611326143399,-6.6179102198382065,-2.7969038169984137,-8.014837142888572,-3.544731576369114,-6.35761714314339,-5.276519328743528,-6.310334063139862,-1000,-5.634564622671645,-6.0853721995318955,-6.2809890827813,-5.150694685065516,-4.559159090435121,-1000,-6.474831409556237,-6.153998752475235,-3.794952780050258,-5.289026560260399,-5.813080735925576,-4.348748818962688,-6.84179936754189,-4.996493107105571,-5.065467180162072,-1.5044343576965986,-4.325245331146719,-4.9443662291569135,-1000,-6.806546524450803,-5.4890202783019575,-6.1729785666584265,-5.010059401475577,-5.273476820593424,-4.849571670347245,-5.230393722306592,-1000,-9.0265030915815,-9.014592188538419,-6.940331614266986,-7.0581171437946875,-7.862912193213504,-6.436237264063804,-5.9360305379176195,-1000,-8.254480137202432,-8.254948003673032,-5.763327595271198,-7.840780946880145,-5.916765291980532,-9.38335495633517,-8.3996476202675,-6.080151979750991,-5.630980778081463
-4.758195559441773,-4.393686419376988,-5.6030128525479626,-6.221315444568233,-5.290293897030935,-4.300044693480381,-5.85133630366619,-4.947484857032474,-6.6094551200784455,-5.542669416983612,-1000,-6.745849857152636,-6.1547033928183055,-8.489907648966593,-6.039291345617496,-7.100364563262662,-7.400540125796362,-7.8222648066369205,-6.086662580425434,-8.9855707251946,-1000,-1000,-7.1996079260383326,-5.601588246918327,-7.851302828353672,-6.809623202241073,-3.0056928926826902,-2.8886126628633906,-3.7168811991915143,-3.7424854581025295,-2.4599862905957153,-1.841060194961232,-3.977370256110343,-2.791487716542683,-5.827442229761443,-3.7130742865788093,-3.840531147051582,-1000,-3.9863053148283374,-1000,-2.3165743665424734,-4.4774961172758605,-3.433489737354727,-4.525121314528269,-4.19338192728709,-6.265509705162355,-4.29767546421082,-4.88315674946281,-7.584942783958835,-6.128562232054111,-6.247046092069207,-1000,-6.266618215887269,-5.509052521583894,-5.762485873484859,-6.841788199673422,-7.009194728065342,-1000,-5.304008945546814,-6.099264626102743,-5.753181116201338,-3.5745973043523636,-5.1509037220900336,-4.654495474767597,-3.556916798931061,-5.6114421865773565,-6.740708815112888,-1000,-6.342480966487582,-5.713200208140653,-1000,-5.489006781070016,-6.228016792511427,-4.772432299807904,-4.831389292494007,-5.655176983240881,-5.6399660257097235,-4.921409617903357,-1000,-5.846265272199437,-5.801213903279311,-7.877160973982001,-5.119821948877665,-6.733354867572605,-6.318325987527405,-8.336423786273093,-1000,-8.889924898801468,-7.370295314327304,-4.755358451945899,-11.403535065040094,-7.81655355525119,-5.737232531360552,-5.80251763850051,-6.584221920056655,-4.616581477577294
-4.566017164049389,-4.412964161560517,-5.701166357643307,-5.472640937643888,-4.571692311043067,-4.458541843435234,-5.798027334011408,-3.7479819671620325,-6.094915033660876,-5.4093323948029655,-1000,-5.928626484739525,-6.428429785728474,-8.320152274522604,-7.063330925973533,-6.8782014872077815,-7.614994539695543,-7.4699479278318055,-5.7768793278008985,-8.67949532832804,-1000,-1000,-7.290584572785879,-5.285738813512314,-7.18199486929386,-6.37375152049988,-4.581509301013738,-4.793154787709071,-4.198341876855374,-4.358602060951367,-4.218928173186799,-1000,-4.5104449089561225,-3.938612196762943,-5.0009192155010584,-6.165771508826581,-6.893788237011355,-1000,-5.10540728880553,-1000,-4.038210335826882,-5.283832821822622,-3.8815900864588775,-3.546668235928154,-4.244757921159628,-6.014233349450905,-4.219489429457356,-3.2724620421130752,-6.3366964541944375,-5.727802216073923,-5.686444910536347,-1000,-5.341640697520924,-5.4395683297806805,-5.372176400960517,-6.339870786339696,-5.8281782789121035,-1.3242160403559506,-5.081435464948509,-5.099529266613806,-4.209534029476487,-2.9236309946663415,-4.626820396215747,-3.9608596552001893,-2.9246118806154673,-5.220354151799439,-6.15467185982134,-1000,-5.714152811802626,-4.683652962177411,-1000,-4.802012100238534,-5.349951045127201,-4.3835026398602635,-4.254117707072576,-4.282897135636674,-4.929025554275205,-3.819955819417543,-1000,-4.2323796195789445,-4.912938367636293,-7.130239962439048,-4.472446701428406,-5.618300503158819,-6.188727575052271,-6.86076514076659,-1000,-7.387539022875329,-6.71250717623151,-5.068241411490085,-9.587349418599652,-6.6939990638285884,-5.135778671815406,-5.504501344929874,-5.127925333338637,-3.834383709631627
