V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0.19473599464530453,0.06006226369753257,0.007445457619737573,0.025179572665755913,0.39383367626760174,0.032457894501258217,0.11803591931436087,0.03693310830034796,0.04170443040335746,0.026131579695176987,0.029873763701145806,0.03360633918842056
0.08527878015434863,0.16453961008600912,0.011392726976774079,0.03984443199131595,0.18783060449953093,0.06781204589164506,0.11891101311955755,0.046665132108477565,0.09789729775136782,0.053353110063990315,0.07044129573775391,0.05603395161922887
0.06388177130814034,0.17276157643443715,0.010753673781046387,0.0433678412893825,0.18139835519551611,0.09429770386904526,0.08177491754166194,0.026921365809070112,0.1518857454406859,0.04999783463035706,0.06883074599957564,0.054128468701081706
0.027874022859410666,0.22441794802662077,0.013985970845489392,0.05346135171167975,0.05309548219946397,0.06740623603913243,0.22675953971853766,0.05693375196110414,0.08311221856617451,0.046614957772159196,0.052137562946262504,0.09420095735396485
0.09921346405231524,0.10811602118624705,0.011226858475054129,0.06971665583981194,0.15573081861366786,0.07276508012093162,0.12488721928496772,0.05922174633196956,0.08900196736514292,0.045478625370890716,0.06136362840628956,0.10327791495271159
0.018445846802522984,0.19925583749206788,0.01104361560177499,0.03894805059280149,0.1534822873265277,0.1036080948755734,0.09851569300948204,0.04482200228228066,0.17023328031793075,0.04580501429875945,0.05360713394875991,0.06223314345151838
0.015467939697720742,0.17292247153243315,0.010844303240717234,0.03582777375741868,0.04613383738412036,0.0829278147224924,0.3296661586000462,0.06315639493575657,0.07986295298189931,0.04972402486790085,0.04170978856709618,0.07175653971239833
0.01491906303488752,0.2543644008109093,0.01580783965451976,0.036944751543640464,0.041531246525979205,0.1153960439880569,0.15386218454031209,0.04073218843524341,0.09641147290636362,0.06191740959743054,0.07684444626437123,0.09126895269828583
0.04107108998284855,0.15042702445248346,0.006937797175878844,0.02666807511504379,0.305609759118872,0.06989842451263051,0.11133976759066619,0.03423549370212977,0.12248304424415975,0.032272837200921965,0.042595781484230905,0.05646090542013418
0.02786580310797287,0.20695075619716788,0.016743369560094472,0.04302034728875247,0.0713292896235946,0.10344972381482079,0.16602496930559363,0.03497938505295952,0.10018911562196274,0.05474069830468691,0.07891516259755899,0.09579137952483505
0.020222600355987316,0.22549023750791408,0.012816984339555096,0.0511761162660216,0.05294308440166575,0.10407025773753786,0.17183779158403675,0.05709506249432896,0.09644207992778205,0.07047692930044727,0.07869517685432037,0.058733679230403
0.017828081944760044,0.269730155883329,0.01077084684158135,0.03787214670258668,0.06485634259808555,0.0744691634622904,0.18314884212255889,0.04350106368742759,0.11041548272869085,0.05306601967845124,0.05831734749688675,0.07602450685335187
0.040036833499072125,0.22137972494065328,0.016668751185311134,0.045930118896134846,0.0602695706358698,0.09666766024937541,0.15455727353758636,0.038091400746973404,0.10690712801777394,0.048517564270840266,0.07733396575900497,0.09364000826140431
0.006253079501776429,0.06837863494922262,0.04199891365787602,0.01508963964332757,0.020216548940968165,0.5416022874502965,0.03513810633829669,0.025874319765663397,0.037144343281522496,0.09410372570907517,0.06823298949954552,0.04596741126242952
0.013756000785346693,0.18441494130889813,0.013314777127917371,0.03635787761148377,0.07075222896302899,0.10732498774700441,0.18993323170787274,0.027762785384473975,0.15275497266853172,0.0612188309310426,0.07806265705222856,0.06434670871217102
0.035592194776415044,0.10797433281990891,0.015573885259040514,0.10942862701537981,0.03943336154410019,0.08171713020024017,0.13283006690640395,0.06878102136764387,0.0832537113483686,0.042920149346185064,0.06591173346116992,0.2165837859551439
0.07489801429984803,0.14358620412774684,0.01327881181091248,0.030565568951678217,0.251443908899469,0.06293853778129535,0.1673038723021312,0.03674432511557319,0.07214486287961437,0.06087345647263997,0.04137432517071004,0.04484811218838108
0.07650880228140065,0.1891809059406686,0.010387298873375441,0.04317300388540078,0.1510649303706471,0.06591448860203619,0.1490617753768824,0.043692792863070505,0.09172892201683097,0.0573296900521302,0.06627572816041635,0.05568166157714087
0.014006953361895115,0.19048180126693284,0.01271230301434691,0.06055429134264045,0.029852801674585414,0.1476844757937416,0.13251176700369252,0.037912711720387286,0.12834439262505343,0.055168422026593646,0.1071542297879861,0.08361585038214446
0.4101123093115508,0.04090025980485859,0.003181686587323317,0.02537709776897809,0.3774684100602633,0.019975353103253705,0.04322746689797128,0.013653650073588196,0.023117341813621323,0.013123033707127954,0.015183791065463166,0.014679599806000355
0.02868068215231112,0.20397725962472926,0.012433914200995067,0.05111281311192714,0.05077129038279345,0.10214941537854275,0.11676671268164128,0.04513900618521869,0.14081080493211826,0.05952966278389603,0.0993185235575296,0.08930991500829731
0.00756915550739354,0.26804458484551474,0.010154575289960176,0.028731919416768045,0.0425966823981127,0.08150867973050754,0.22923509015229981,0.04659071138722223,0.10035961531825563,0.07853645385618888,0.0478417091598514,0.05883082293792526
0.017733025063830444,0.23335900871117107,0.008980818786867312,0.039321500446533895,0.06680951571971368,0.08576860705060046,0.20680475277856916,0.057439579378027496,0.1370685444170657,0.056033798038426987,0.03925406689242314,0.05142678271677056
0.36360494343600847,0.021673223566269353,0.004398369598469855,0.03643154540003532,0.38510905985532,0.019000698939311406,0.057193551592443534,0.02396691049476561,0.023642865745134332,0.011498923274191662,0.013914275604030048,0.0395656324940203
0.0264216050749016,0.20637403713708458,0.011003282933613457,0.045903786874751495,0.09764201687432032,0.09677016875510837,0.14675387041839477,0.032763745297796014,0.16546185982012782,0.04664805349825572,0.07615420176155166,0.04810337155409432
0.014001531176032093,0.1591548135962285,0.015993107339488177,0.048365792013142825,0.06062545243676596,0.1304763286997735,0.1605575521354577,0.04885788816970242,0.16116908026658955,0.04860858212808508,0.0797072203157772,0.0724826517229572
0.02113033981543559,0.1775486965019582,0.019706045839140728,0.05439660744137987,0.041970763432937826,0.1032432557534768,0.18667809232484728,0.05223118242835253,0.1175122901410685,0.05687868998699986,0.07949136294093959,0.08921267339346343
0.0517080479224455,0.21516225455477941,0.014941185313644112,0.04886516508207327,0.10908568638117437,0.08789699362525435,0.13817304997190388,0.030868623998998587,0.12263433213566705,0.04609109861565291,0.08570555706414425,0.04886800533426226
0.01994985745966317,0.1968582889447027,0.014565254031629782,0.051192423005033794,0.05504212314029061,0.09867494271274505,0.14310628679668644,0.047490508673012855,0.15731508812239595,0.04612052421668978,0.06762150349103563,0.10206319940611443
0.05478539261172767,0.17722055488358693,0.009258829410344028,0.04712681815873156,0.17640440193306264,0.08453575026925239,0.09653997746654162,0.03980363485981536,0.12801122838939052,0.04475481045076245,0.07107137494314111,0.07048722662364387
0.04356616318373362,0.190187708738412,0.011571343902524091,0.06763368099729077,0.07001276730072864,0.061708162055481464,0.19125619714242847,0.05788474878728678,0.11488958645262336,0.04419842900398542,0.04431859553869929,0.10277261689680585
0.009109738168626093,0.1903222830591128,0.015810664592462113,0.038843897830037534,0.033237610494808945,0.11324398406813727,0.16802357010017002,0.03793644493727789,0.1672874670407781,0.049989030687147135,0.06940546729396374,0.10678984172747852
0.013708295121105864,0.14681268020942517,0.0141558465526602,0.047501949324122925,0.042638937870159314,0.14069333707229895,0.14715743875414905,0.046089670237378214,0.15468904681476217,0.0557182515248594,0.09664988279106863,0.09418466372801003
0.024041564664097695,0.2107172505083409,0.013052458878237692,0.03649307166197374,0.04494948557095175,0.05455074138058445,0.3394614223264935,0.0850514881327919,0.0600590391073756,0.05430327357588954,0.028956003383120252,0.048364200810143
0.01662817254812751,0.359296928670629,0.009518579864580374,0.036220096627282115,0.04462349537904084,0.06296633763352118,0.1519887152254361,0.025826269257747034,0.1199034088845802,0.03922546013034627,0.06026175926264299,0.07354077651606637
0.01713751868212306,0.17348716499491018,0.06153124474553819,0.04963521869466129,0.052299010980402495,0.08264541447756688,0.20037489597066066,0.055676096966731516,0.10561461975088766,0.049585536479486776,0.04486517707353661,0.10714810118349488
0.02385508501349474,0.20753551393629444,0.011259221731262788,0.037701135864182195,0.05936886916159114,0.09639767492989751,0.18080883798550845,0.0487334606757185,0.12248683707804621,0.055036436892090826,0.05935240377267453,0.09746452295923853
0.053024295337656825,0.1733753998912563,0.012830640839229294,0.051127641670484544,0.08344851005321456,0.05928995771879738,0.25544447684368327,0.05902253846768474,0.08570774732872842,0.039747806718008365,0.032243517168752386,0.09473746796250379
0.02834409681839603,0.1831344088136652,0.014278127452769457,0.07965753415037906,0.039494366112305536,0.08021331210912895,0.14478891242869282,0.04284278034698593,0.09553758699441926,0.05895104958037995,0.11147281018309703,0.12128501500978064
0.029750090576157528,0.23508048200616546,0.010937287620909095,0.042511904639347994,0.09204862885831161,0.07908074381908989,0.18696264315185382,0.04358226160462705,0.11792764667523373,0.050816083019192014,0.055126950527540707,0.0561752775015712
0.020419538970984974,0.2075603841524194,0.009366592875520809,0.04045367930213056,0.06565068561641975,0.12198285576340598,0.14220422507121555,0.04121170011338792,0.139307715079395,0.054531474328462615,0.09395098971780089,0.06336015900885637
0.032908848053988235,0.22957725019879252,0.011125637114548347,0.055520272075598405,0.05597299453961076,0.07481416106247676,0.17209307907581348,0.04530240734880845,0.10414835426901409,0.07110127502512785,0.07021195175562772,0.0772237694805934
0.2821620165829835,0.08661092103440639,0.006099482573621662,0.04379417440587711,0.2787090201154948,0.03443305439260565,0.10271867629535868,0.02706038665061326,0.0534270550777771,0.019605743468234977,0.029443656360083243,0.035935813042943784
0.2650343358408544,0.07168627626174374,0.009459583981756572,0.04331571761289076,0.2569844129757214,0.041322175598234395,0.07420678907263932,0.035753563553932735,0.03956634970381322,0.030256815058468427,0.06257105975126193,0.06984292058868315
0.01435869705029057,0.1999094503724855,0.012530838195998754,0.04594338739457512,0.04596479600097414,0.1134353497062372,0.1722362883985413,0.05261546318659285,0.13211523779499687,0.07518875534019837,0.056697976768105084,0.07900375979100407
0.05386609076520476,0.16528860680721194,0.015520552179604163,0.040255713970301324,0.07709302749870663,0.049748661747940084,0.3141910650911984,0.04625514532783502,0.05116595189257449,0.06653943356944682,0.05105345617271094,0.06902229497726568
0.11739149277663605,0.059297064676390475,0.013776206728430327,0.1125389006624868,0.09427280837235151,0.05732807275130152,0.1352562814835606,0.06317663913630452,0.06822317949903767,0.04070683180918655,0.07741932821175293,0.1606131938925611
0.030409832592679518,0.15200320462051525,0.014774909501958021,0.08221688028644555,0.05266808511530622,0.0858656760926211,0.1514109117682834,0.05998687075170658,0.1232300069788489,0.05505362995477888,0.07080278847390818,0.12157720386294847
0.01229002496053731,0.20844521335119334,0.0154594134511863,0.05122360198615858,0.027906166361039385,0.1160268292936773,0.16635259726890492,0.054334474553387524,0.12939961138132242,0.05512158599032413,0.0832268922925614,0.08021358910970747
0.05467544515229615,0.12087245957933682,0.011465428292665772,0.06799770635782999,0.09230758028313742,0.06135044901286284,0.21325472074836352,0.0760608053086343,0.07642459630021195,0.05747395931491803,0.06221254348031237,0.10590430616943075
0.05318995421182194,0.06208815942554449,0.01935198845882978,0.1493378938398887,0.03667306384551808,0.06863403968947634,0.12693991504411808,0.07239075866978048,0.054259350244469144,0.032951707133450664,0.11272693312492292,0.21145623631217939
0.2310122617163576,0.03781665223616918,0.014867525291449581,0.1431383810712187,0.06183849956913169,0.07897872599490124,0.05254515517623313,0.04228471387990947,0.031109807957766692,0.031007923705387762,0.1437913487631202,0.13160900463835487
0.10993382441544398,0.051203597405154726,0.022626191420575197,0.17848803423366247,0.06943641255554917,0.06125065459467959,0.09194649985528151,0.05923194554087786,0.06861830265177697,0.03231130955708658,0.11236516572915944,0.14258806204075244
0.02443428350534028,0.2182303111199326,0.015267425849538621,0.06366906484755556,0.035922031685467246,0.08290220039298593,0.22840854830981927,0.06520981929849955,0.07226395714107066,0.04539351344746621,0.07361807587378351,0.07468076852854072
0.022703722149139512,0.11923491934061359,0.06591248579860323,0.0905514030609308,0.05909493531348469,0.09533483356719118,0.1242501329828837,0.05289288531645964,0.1307197621896602,0.04903173226545727,0.09520540654782449,0.09506778146775188
0.05928403045788574,0.08398423873085661,0.018375902915482502,0.1489622691555537,0.03886485603439025,0.08376750699492308,0.11493974216673297,0.05091943801612079,0.0678752365723159,0.04128438857198946,0.15581242541086698,0.13592996497288198
0.025627094253922306,0.23199586203746833,0.010448090984216804,0.02981389003769697,0.12494847827106279,0.07416823568213908,0.14229565059811267,0.030444477871774817,0.11788246970575292,0.058777450706120206,0.08493736762026459,0.0686609322314686
0.18385210208185795,0.047965788191877336,0.014819385176238683,0.15491952329492714,0.07215510060917807,0.041690613649506,0.10252646989517467,0.04826981171669234,0.05183087765375631,0.029717594163451825,0.114782036053716,0.13747069751362384
0.01022911536628429,0.23654695640556814,0.008866814238378809,0.02411200275702877,0.047465875415710526,0.0737579169672252,0.34672070362540436,0.06333389356916588,0.07024953430680798,0.05204679291072724,0.024443304939422837,0.04222708949827594
0.030710686342537742,0.1125630876488698,0.022638131263679265,0.048681639539310595,0.1007177246149411,0.11722178571303148,0.14131224975788442,0.043894619163309105,0.12118167557553475,0.0696371797530442,0.10657725424910576,0.08486396637875174
0.03132243790602107,0.18034719941988772,0.014721482767605105,0.039767147963847845,0.10861112862649372,0.10685144785873095,0.1737926413401614,0.04682813338631917,0.12239134835412895,0.05812661568708986,0.05753442432323838,0.0597059923664761
0.03051431788650688,0.1354804077220021,0.018964153257175063,0.05798254176821051,0.061959754546131215,0.1227950791040952,0.12390906733075226,0.0384763010510913,0.1309885744709695,0.06249923801876427,0.1386526109043113,0.07777795393999062
0.06456541078865195,0.1371972565343537,0.016897970828283475,0.06522690286885857,0.09310450068670789,0.10879671899768835,0.11854940487325462,0.03913510602720841,0.13232075634091697,0.055191474316223114,0.09172202979889132,0.07729246793896147
0.008952966615368811,0.18463859639203498,0.0128327286858768,0.043362766075346955,0.031179761458978127,0.09954219875389812,0.1914718950780788,0.047082243317747,0.11275796274880623,0.08204533342113002,0.09348842624957314,0.09264512120316086
0.028729998365137465,0.2541251043228419,0.014311750455202136,0.048965451211332195,0.07495018361814443,0.0793325579023569,0.13868724358843376,0.04331581778650827,0.12604473602258134,0.06103033595604898,0.06272895634522563,0.06777786442618708
0.1383948664348036,0.11375504752885333,0.00844826289199555,0.053387608120017846,0.16422934496120162,0.07592019728048956,0.1443701997780688,0.03710833838219218,0.10727794029082002,0.039062020175760444,0.05143995353420229,0.06660622062159464
0.028087428697226316,0.18453987224737312,0.01451275890599993,0.06317084705904405,0.05354069813933381,0.09399355360241846,0.15424916818431691,0.04907126507135083,0.14473602088702742,0.04662169936960796,0.08559072297546941,0.081885964860832
0.020052761567769476,0.1866757282227849,0.018109683768129582,0.06319541666191464,0.03219264634094345,0.11805713723153131,0.12600329727807516,0.049761182883294904,0.09720858371948846,0.07886643626433988,0.11999871288871199,0.0898784131730164
0.3037615127596134,0.09155389209671363,0.009649278359249601,0.0787408608089249,0.16755840217560433,0.05740740109004251,0.044724552849208996,0.025128810333437956,0.0592539428071222,0.030890513276301917,0.08530803900896983,0.04602279443481072
0.1170862699455634,0.1226318739651934,0.017329409406927683,0.05482988765777459,0.15537723061148795,0.08979292599706014,0.0921388821007322,0.038588735719917736,0.06665741637698983,0.07334835525276172,0.08715991184691642,0.08505910111867501
0.045552852465262285,0.16764249971444853,0.019027919011236575,0.07177542406278423,0.07094202364424668,0.07646399720672971,0.18593244713701734,0.048019341841742696,0.11123526436520793,0.05188271215189896,0.07617698044567388,0.07534853795375121
0.09123001962003797,0.10137718408265729,0.007734652300047701,0.040541663524218535,0.21264441969432304,0.03224350318281436,0.27621277305558384,0.05569270171302536,0.06426932902689327,0.02793415394688103,0.02276044352781924,0.06735915632569815
0.09899830890343209,0.16861429240944079,0.01326033448359315,0.04821538460435894,0.10905455692940809,0.09559022902931404,0.1668977025410274,0.05262326531045234,0.0673759279238622,0.06178593358200273,0.055967133228036106,0.06161693105507232
0.06103785260957184,0.22429376319624048,0.014378129898242603,0.08461209694333242,0.08393335152633268,0.07730779428730358,0.1144649000747402,0.03678880838918136,0.10520226287027751,0.05640264275157001,0.08770383275019507,0.053874564703012245
0.05196097322462382,0.23042757483414011,0.009891180489388881,0.034790832004811645,0.16605735916995693,0.056934817674580765,0.1768035814873228,0.04673520958403405,0.10540426698192376,0.038188618919260474,0.03662329545696622,0.04618229017299036
0.09492421158551843,0.056696160215476916,0.03043394335695514,0.14958016852368328,0.05089574016209338,0.05662292038552717,0.09529493673770005,0.06311796878157844,0.05873300811554232,0.04141284400566307,0.11501413709478821,0.18727396103547356
0.05192353156932674,0.03825750076182206,0.015765220203518743,0.13708831774407954,0.10923430204150808,0.06265069367850218,0.030156625691985475,0.0750926036456573,0.3605035533211597,0.014332941213084741,0.05277524424289778,0.052219465886457705
0.0740311186101742,0.12099039050188656,0.015393248879489006,0.09358517476147896,0.05673827857205253,0.07256782885228791,0.19701987989408104,0.05484475296900129,0.0684158490538621,0.04963037945634743,0.10796844962530845,0.08881464882403074
0.2908140907994334,0.03676627705728022,0.013641118770693118,0.09827052271675255,0.15614658424212138,0.04376983964709058,0.06720097743819362,0.04274601378743101,0.03721948271832904,0.02342447673555734,0.08119395913617809,0.1088066569509397
0.01613303510068287,0.20506079881767628,0.012637466507815028,0.035548972904306426,0.06926621131092554,0.11893915884191067,0.1769507588434997,0.051522258141284534,0.10177863721480863,0.0791735981728405,0.05623244305195171,0.07675666109229819
0.016352019884012373,0.2680205890813531,0.0162144707058398,0.036436220210434765,0.044512500429638044,0.08728368847637322,0.16022244588075465,0.04386732040247768,0.10638676441865846,0.07353896925426061,0.07983712661975631,0.06732788463644104
0.023480062364179485,0.18234554786987614,0.01209930039329366,0.03803071185524121,0.1602475314605455,0.07850373375697477,0.12542088529614615,0.04325325328068324,0.1401227803292644,0.04285254851826123,0.054511864872047656,0.09913178000348641
0.14308564533915982,0.11635971284870882,0.010876497490512423,0.03285372929965182,0.3558528188305921,0.043709275694722965,0.09511365570000906,0.029729045765901532,0.0628618617913452,0.025916008995408517,0.030407850526758533,0.053233897717229445
0.013123825716770112,0.25803769947842053,0.01279466851070979,0.04353569480369565,0.04559052935501447,0.10994456394938308,0.13742125415475373,0.04407748537594566,0.14200320241191017,0.0607753486189172,0.06068426910579674,0.07201145851868312
0.04735694527058853,0.05286678283312971,0.024801299256577185,0.1559223686562922,0.026177788584625824,0.09267604535299778,0.12197640151083594,0.05642012514044895,0.05392564672791473,0.042245019998287205,0.1809526392882278,0.14467893738007417
0.019884894696558183,0.17345226763561572,0.02472326079498776,0.053229024273993064,0.03928788383315989,0.13511836785270598,0.13232620342482956,0.04149152552845253,0.11489340520399155,0.062025740803512114,0.1218874699222085,0.0816799560299851
0.01476697299982547,0.23995921819622734,0.011159680094053315,0.03401194885201424,0.053530968769972744,0.09967120974482635,0.16636871134317716,0.04652398495350866,0.14602546544784112,0.05843164891963946,0.04858070946012764,0.08096948121878662
0.23601647526044564,0.13125256515505473,0.011972923541959944,0.06601478309962541,0.21133758117131277,0.04534789686059824,0.07805939176184139,0.027799027098791146,0.06260559470052404,0.025072535591225062,0.05326955680006486,0.05125166895855673
0.026610518414365705,0.2079342971754675,0.014573071571425565,0.03925874629866836,0.07320482310353242,0.1057505439193034,0.11899216465371541,0.036973227809562005,0.10994671381883983,0.0831526092745245,0.10664579511208816,0.07695748884850694
0.020963785896219018,0.21250970162955662,0.014445165006410311,0.0638130851169898,0.03932696883817079,0.12232613105593321,0.12595533086094066,0.03830933391363607,0.12756163556954847,0.04874198267917001,0.0982168684132055,0.08783001102021949
0.01930281237308135,0.21019578739290723,0.011052308629505013,0.04750566256120511,0.06049989753171755,0.07856375302921786,0.23376183993672048,0.04974502477617733,0.11205623153796375,0.045394632963626766,0.06612648718802579,0.06579556207985174
0.04231150764697012,0.21681366867997506,0.017242245230912976,0.06292465058407969,0.059652816391418416,0.05826074452124196,0.1789418970952683,0.05979764455031381,0.08721512720533972,0.05180525594960064,0.054529677268020285,0.11050476487685885
0.4119173270354904,0.030941722184541973,0.007841977217028286,0.0709749917709228,0.24579328951998428,0.020634376322719403,0.07937662874771387,0.028765625905297805,0.02480521030798972,0.013704068279689738,0.031420698670525715,0.03382408403809611
0.013144017505806982,0.20774501830085346,0.021746513043553965,0.03343392537303943,0.06836973466886391,0.10617988791087925,0.12119892312741552,0.03452020890735216,0.15759552837517637,0.06856026848376309,0.08176605467196607,0.08573991963132993
0.015962553832900784,0.2178817460068809,0.011236325525756605,0.05611268689809891,0.03251361860029128,0.12829447561004245,0.1765106135056007,0.05575367969369768,0.12279534754334318,0.05776987458914919,0.06293928112293488,0.062229797071303695
0.030559087518028934,0.1631093269520689,0.019964737108589,0.05417414774168678,0.05791178113508727,0.12280565660828609,0.1279758844168838,0.04187494263009139,0.16223256222589758,0.0537789723673541,0.09011490777596491,0.0754979935200614
0.04850415697880798,0.1379375296907954,0.02043913861141511,0.11071462321697102,0.04858233649427291,0.06682090346651333,0.19670579300755647,0.05746846700260239,0.10747921369126964,0.04151316281994736,0.08994695476838652,0.07388772025146183
0.08641987974048468,0.16557978062678377,0.0166473462109217,0.04566462035395199,0.11723501231134294,0.07671761739685165,0.1773536034027127,0.046763517404118674,0.07914341784054842,0.05482035641568928,0.08274094519462509,0.050913903101969006
0.39569125650394266,0.01129895814588467,0.0012081431065768115,0.017036857897308064,0.4941535457633552,0.00410797124360537,0.0325075979607012,0.009821820202983314,0.015529720602447918,0.0038389962944661987,0.006022365417273262,0.008782766861455226
0.03427484291594156,0.17847927828345914,0.01310242987485829,0.06388219626394616,0.04800093685663312,0.0740834177124208,0.1743117581558588,0.037704272918150476,0.12542993293264867,0.04589480328375656,0.09577548340495672,0.10906064739736987
0.02863135648944322,0.17695243112834488,0.012287946772853423,0.055006836810403005,0.05916962356385174,0.06006348871741071,0.2822957518659691,0.06876485934305647,0.07623729437867581,0.06373565914337014,0.05246934913542834,0.0643854026511929
0.07487647447915384,0.1817221387404863,0.017022018940710038,0.05191941903366994,0.10493737045635754,0.09761655519751253,0.15593774467219418,0.0626833336675579,0.08346080157121075,0.0557620224058264,0.06061133227499385,0.05345078856032679
0.21944913394180077,0.14138457517703001,0.01444356929929139,0.03870358960617555,0.22267295822437685,0.07832408217932967,0.05159475377891803,0.024229497570212026,0.07570362595180301,0.041026209039696414,0.04353922229438255,0.048928782936983814
0.3256993946198688,0.06800535781814056,0.005537981786668841,0.03417262094952427,0.30741043828280945,0.038532000690678594,0.03961991780497852,0.016208479023939005,0.04174973713636249,0.023607916006214404,0.0629597937273714,0.03649636215344345
0.040110334408262685,0.18776938129050802,0.013213606883253922,0.03558193836956569,0.12815100096473817,0.09695040786911616,0.12105270991039252,0.02901455991186838,0.133340865430603,0.06342059959200175,0.0887454882667531,0.06264910710293671
0.015650231248245765,0.2215187309184561,0.012480089661830715,0.0417000378448799,0.05372789697637907,0.10852089014823353,0.0986354029801097,0.03588382513671774,0.1543364739128468,0.05721348127778354,0.12007005467283167,0.08026288522168569
0.034286522836460644,0.20794828927077774,0.012670977117007829,0.050103463700535575,0.05691118356043572,0.08309614060960205,0.19355382668961038,0.049039485673303594,0.09181931858454147,0.058772674109223905,0.08835359791927062,0.07344451992923044
0.013763747184615756,0.18825258717322294,0.00909904570510536,0.0507614365269314,0.03401101482626755,0.05467757971306821,0.2871493063013344,0.07286315040382856,0.0635225844820165,0.07358870142619907,0.07777381723361411,0.07453702902379626
0.10285935533619563,0.11183222186420828,0.006935108861115418,0.04281304341428432,0.3625790044752873,0.059027729818584826,0.08889531298430503,0.022581341777739895,0.10001494832056797,0.026643382211072607,0.04125470484557975,0.034563846091058933
0.028067290499583158,0.12302031393254632,0.15926699048159818,0.033366000106153766,0.06767718715862853,0.04526063906488002,0.18672228878350616,0.06475769404477137,0.06385642813294311,0.05970158843049358,0.02150819485507661,0.14679538450981913
0.0259269808496864,0.21931124118659442,0.016117393348677407,0.05055766932991508,0.04685831492810535,0.11939848718902937,0.12836779949605145,0.04135565769891536,0.10127587049044537,0.0806971080015282,0.09956195399963857,0.07057152348141302
0.0744798035818886,0.0525661847373804,0.024252060996955222,0.17805162555426732,0.032978597153752745,0.10488076313249875,0.06822268361632722,0.05010573491997996,0.04758509423217955,0.0421614225588856,0.15692654298114264,0.1677894865347421
0.03822318180838971,0.1976391574188312,0.012524522395167057,0.03542876867454182,0.1710389230149237,0.10549841332870137,0.10960277213340905,0.04536250530930513,0.13362909204618909,0.046317209085857236,0.04451484194004466,0.060220612844640135
0.14956530031589155,0.12667040542299332,0.013038938901128842,0.044538849769139584,0.1881166497732182,0.04756487632417775,0.1270022862384296,0.03860164151941719,0.0810224934338378,0.036487504869990854,0.0504950251812112,0.09689602825056397
0.040480660462732694,0.15439842256025088,0.01127103596020753,0.04323673397437291,0.09125784258586059,0.09828626999755377,0.23272054923918112,0.04292836487072509,0.10311331607549226,0.06352205969804321,0.05606225600771325,0.06272248856786684
