V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
0.0849954804685818,0.15445083877101246,0.01099673019740449,0.03874925303408159,0.1888024481779791,0.046466092512336805,0.10404947599599239,0.03026042590165774,0.08329608801565035,0.036009803066935395,0.03079830492091493,0.0486086967356556,0.05476154256915588,0.04929068211081114,0.03846413752183061
0.06390375051345266,0.16340916200209646,0.010483889193698845,0.04182465030774658,0.18273310770247783,0.0663210516072974,0.07040452456949443,0.018766891677881918,0.12329195590249879,0.031945801973914695,0.026118677939849625,0.04070445924565845,0.055331123116374295,0.0398124501543965,0.06494850409316158
0.02781498121374144,0.2168862721043571,0.013018902787202587,0.047962144149171985,0.053409964411490894,0.05412227099813649,0.20608427512812538,0.04172583564965303,0.07321852675591863,0.03256354291084042,0.02644551901910507,0.08538141652267695,0.04285837579476711,0.030038699299193485,0.04846927325561917
0.09934263065263632,0.10232493804583359,0.010437576699971793,0.06478379815420136,0.15700295357675248,0.05347842740553322,0.10830114714773717,0.03823901434411021,0.07356683576031887,0.02888567927207376,0.022807362029484086,0.0883727220610277,0.05042764744771971,0.046605291979476465,0.05542397542312319
0.01829729091717872,0.190371228020965,0.009820392325669478,0.03327040665204923,0.15522130894479974,0.07265636754547102,0.08397449639066545,0.02889097315665471,0.13795452397946553,0.029314999651856945,0.01677761737299619,0.052336308176060546,0.06508112475567365,0.028927033592222064,0.07710592851827154
0.01511363397322725,0.1650116672787291,0.010463248860529488,0.03277058018574493,0.046310418540740916,0.06048510071441069,0.3027270932714477,0.04568844407157538,0.07264392348481394,0.03456487565858097,0.025941447139447134,0.06505397613177856,0.058782166140077634,0.03082895483057796,0.03361446971831825
0.014751703934242563,0.2394812755299029,0.014234375697090625,0.03214465868944774,0.04223805341168391,0.08028177420870669,0.12629135311011555,0.026291379117069517,0.07495218319640272,0.035550307916928606,0.019837752023829675,0.06844895891403835,0.06518414569128005,0.04659305999837874,0.11371901856088247
0.040993055403806565,0.14062444181540634,0.006472168127774317,0.023667420209272424,0.3076220503708183,0.04552440518178255,0.0948316712272001,0.02047888745282997,0.09780552677542359,0.020510462916514368,0.01322283250271111,0.04465422896145362,0.0548648691457083,0.031429453192047395,0.057298526717250935
0.027599702875525784,0.19280930135069993,0.015561361128609539,0.03934328647068345,0.07226150301017283,0.06638568451130433,0.1392969482234268,0.02403123776581653,0.08182823842791363,0.0328759558329468,0.024308260937821947,0.07354531117752812,0.0673412886702551,0.046746572067186506,0.09606534755010876
0.020194657259247323,0.21538655555834338,0.012327252411046005,0.04948256338807518,0.05325438484706869,0.077713843188296175,0.1525960554885272,0.03935022234687784,0.08307217638287909,0.048145279654744175,0.036561010042826886,0.05247229132436295,0.06328614922751521,0.04777141185563268,0.048386147024557416
0.0178467019420669,0.2610221508893955,0.009589116123071647,0.033229607365750244,0.06562116411133817,0.05775081399653384,0.15906913002285744,0.030074342101825812,0.09177162614532688,0.034185438707798665,0.021511425677140653,0.06730223969172103,0.044422977514857805,0.03415114223035379,0.07245212347996137
0.04024875365994176,0.20963354381420377,0.015184938070591104,0.04163228130932707,0.06097479438458839,0.06830471673134025,0.13005206037705638,0.025815631147766263,0.08463051771789903,0.02982130261461184,0.024836473327648854,0.07386181330750152,0.05546240561856742,0.05100671675840892,0.0885340511605477
0.006288374533587129,0.06598606095513017,0.037996499022623045,0.014249134761838414,0.020485304471449535,0.46699402630389025,0.025177662958212457,0.024945846036583712,0.02946108971263711,0.050678817598341114,0.006383841026509799,0.031427488858907136,0.08006642026155897,0.05363183328870569,0.08622760021002562
0.013703251434689902,0.17361657136673295,0.012706411800132336,0.03408812098359217,0.0718337512747763,0.07273372670424189,0.16568179093782545,0.01894942291966698,0.12377628732920266,0.03880422024101874,0.026120059110281237,0.049430519264510545,0.06602209326835463,0.044046894176178485,0.08848687918879582
0.03580409291970226,0.10175863425538759,0.014547462982904035,0.09917906641034009,0.03972140517749724,0.057395536375428,0.1187079614332481,0.04760730527828883,0.06970743969182537,0.028095761887495563,0.03014534898793535,0.18748516136827864,0.057020718264760926,0.04017504964121854,0.07264905532568958
0.07456675884039504,0.13767194505801078,0.012466708157256787,0.028702749428745417,0.25286815517872224,0.04814936908631832,0.1467357169077064,0.025515720628935576,0.06263267780352282,0.040378238759961285,0.01537265295434755,0.039390387106676715,0.03801709419563179,0.045749910717482946,0.03178191517628631
0.07680078438741444,0.18209939479188078,0.009264192857203613,0.040826660544841416,0.152310473386442,0.0525273273863948,0.12593797373906215,0.029865100397530826,0.07595721320781358,0.037113186633362064,0.01668111838414133,0.05010191551139455,0.03819370965731686,0.06506901084468078,0.04725193827052087
0.01457253813638447,0.18037944062836023,0.011765746656857366,0.055787556774924085,0.030239131058305162,0.10687167612689766,0.11041687460908553,0.025346665508497786,0.09629268411911245,0.03428191556879879,0.0327539826753713,0.06569342878487035,0.06786572866817482,0.05266116216425604,0.1150714685201038
0.40863814445628005,0.03913970419024979,0.0030635176539416217,0.02281088520447757,0.379792582313615,0.01579741449940922,0.03972447387664572,0.00931557210473546,0.02052516753418448,0.009120051220547282,0.009887332101185357,0.012685893435252915,0.011054185906572986,0.009389645784438157,0.00905542971846436
0.02882002815323441,0.19169699806434654,0.012261472529870624,0.0486134832051822,0.05112309346902661,0.07096380407753758,0.10276821488380118,0.029312938286082155,0.11467053271832812,0.039067805635288735,0.04648919956000731,0.0710268655373044,0.0702443385765355,0.044717820187752756,0.07822340511570186
0.007390860131020033,0.2578252972925806,0.009776947798589466,0.02622888180053724,0.04277152344203272,0.06237267912125257,0.20715981995874844,0.03209498939913486,0.08746675088432664,0.052776831440123226,0.02253628721163545,0.05124845843917383,0.053658097215162,0.03573745253499757,0.05095512333068515
0.017476360796606343,0.22202965877726302,0.00870472423457412,0.03655217271488306,0.06709773758172052,0.05820991018385614,0.18873209176179975,0.03865048071879098,0.12043289743179673,0.038850791222876296,0.021359501143484155,0.04528846696298345,0.06983353165349858,0.033027518151321385,0.03375415666454534
0.3627246455108185,0.02074155389030814,0.004143567305964497,0.032884326838050225,0.3873800099824742,0.015290527484545204,0.052803256865657344,0.017769180630543696,0.021233068690968315,0.008127655586858943,0.008127727034754537,0.03582505611500384,0.01134131340506354,0.012185917939197387,0.009422192719791946
0.026283750676432467,0.19009729833647399,0.010227991997981486,0.04322200434625033,0.09938092539368842,0.06045780414797084,0.12361123677622686,0.019360395077371157,0.13207849878688635,0.029822668290479918,0.02048591930420422,0.03911370181966779,0.07694674952306113,0.051877494366777493,0.07703356115652771
0.014148797942870705,0.15017740001430285,0.01467253829830503,0.043641220900042056,0.06165698199909392,0.08777889480731645,0.13728693259965372,0.029588195850999397,0.12650381772764807,0.03125401681259493,0.030482884588581442,0.059513316521918415,0.08088202709072388,0.04573052174282584,0.0866824531031233
0.021131404241976785,0.16490717431326463,0.018342161059750717,0.05113811781985984,0.04271583100884951,0.06785098007297324,0.15788131643830564,0.030701249830602902,0.0936562409313526,0.035945664300015154,0.022127313944526245,0.07223935011135643,0.0766862685948385,0.0682748152530699,0.0764021120792581
0.05194350764040338,0.2042156199580411,0.0144431477884616,0.04638537654563776,0.10965868647816086,0.06509726720259855,0.12132810572095695,0.019877039554133374,0.10023450473796859,0.030545942408355866,0.03923624434328421,0.040208205398610454,0.05297001398135913,0.04071387196804476,0.06314246627398315
0.02016461749272366,0.187804029534159,0.013782112354717381,0.04653941112851864,0.05544909880242367,0.06782624635065214,0.12675931407706129,0.03317392006457324,0.1287846671150291,0.029960907989588687,0.03554859356994195,0.0825654002142863,0.06383680876779292,0.0322722716604892,0.07553260087804307
0.0549040660425794,0.1681400007379814,0.008983750407881262,0.04483634898383174,0.17741894524827156,0.06072752592008419,0.08379417041078298,0.026146468716102822,0.10334323792565724,0.030058061866983017,0.03117267690434367,0.055196441205876405,0.05537652388441955,0.0429338670003278,0.0569679147448768
0.04353251650945741,0.17945741552374658,0.0109581439069778,0.06229924170059277,0.0706321132961828,0.04415775504888074,0.1701033089733925,0.036175264705521806,0.0978710318940357,0.03046066235535313,0.017107100536421185,0.08747913964998623,0.0562288275016993,0.05351854652736453,0.0400189318703872
0.009164493051171466,0.17961373093453323,0.014551722741499497,0.03422823220997125,0.03374731149201568,0.076424499198725307,0.14552755163211253,0.024449639615107516,0.13199885538360037,0.031302024619713584,0.023826045242371686,0.08035061938776702,0.06968914380298354,0.041880470504002294,0.10324566018442512
0.013451797004509885,0.13599984601421472,0.012130586268251205,0.040160443770495526,0.04376645827066008,0.0863683544001631,0.11521933601008552,0.02553142862691024,0.11416163694981661,0.031162534595646295,0.02442921369514467,0.0699212328870692,0.08937053740746412,0.055588795949675404,0.14273779814989346
0.023821822057806676,0.20677788136651074,0.01286493183681345,0.03404009084017675,0.04495263266160666,0.04609048512856115,0.3202496559572064,0.06886057879878192,0.056503230727625545,0.04209749917595567,0.02457109774274202,0.04754087909424593,0.039134340421869494,0.02223518269938048,0.010259691490716927
0.0165913112439043,0.3442638231315156,0.009148470951604724,0.03364038565899195,0.044783856758122034,0.045257071264831576,0.13401331949647818,0.02049644187257931,0.10241862430020647,0.025740486223088076,0.027321321515554248,0.05808251372359159,0.044895369002389364,0.026189157510916588,0.06715784734622594
0.01696547194770263,0.16523515718834944,0.059035424272973765,0.044983720018795116,0.05265232613980385,0.059050509987349474,0.18298108210502564,0.03833080929104023,0.09261979637928548,0.03414082766288778,0.02472100258368735,0.0950726687782612,0.05829119464643884,0.028328722120683682,0.04759128687771559
0.023745413926819718,0.19786091381896517,0.010630177762503745,0.03368149261939127,0.059731019204407036,0.06904801217412421,0.16211942320913922,0.033997315241023236,0.10299353024943907,0.034967175884928925,0.028391644990980274,0.08099334107571059,0.06017025654467769,0.03301057180788203,0.06865971149000798
0.05275102148251421,0.1676607517533402,0.01221777500090032,0.04651287907705097,0.08367041525651732,0.0471498825037873,0.2363789307606968,0.0437533822684798,0.07737978814593963,0.02851634939891372,0.019193451971107778,0.0863281338364334,0.04044307351778799,0.02795953125712198,0.030084633769408654
0.028800868361519856,0.1736193637460213,0.013474424291025664,0.0798482693065895,0.03961842649265315,0.05906477120934502,0.1230554962821421,0.03016393092339614,0.07751336101247146,0.03748905050957616,0.03817414739230712,0.09951609001426925,0.0483460059124188,0.06730591874933933,0.08400987579692507
0.029830024656731263,0.22814065739449335,0.010097768207830541,0.03882627589541639,0.09261629772447291,0.06383491327480227,0.16816476048821505,0.031132476707980302,0.1013915135880149,0.035091520707701725,0.025687723818244152,0.05069819357790526,0.04213325578651425,0.034833738286991496,0.04752087988468608
0.020346071224423404,0.19279321924444057,0.008544881801331523,0.03590825239868036,0.06700860689666734,0.07910796272475679,0.11580907850848701,0.02403824769977347,0.10883798790770335,0.03235777202584243,0.025755143237139906,0.04990375530264487,0.08108591611663094,0.04499702624510365,0.11350607866637451
0.0326098647576345,0.2182558028480459,0.011079045505487594,0.052646022695843814,0.05624006569802897,0.05471905055627623,0.1541819045347673,0.03108108325772871,0.09053281520559418,0.0479982234190823,0.03637557849405129,0.06457700959693728,0.05473162760436661,0.04329024611177645,0.051681659714379005
0.28146419513954507,0.08240114231033278,0.005735194913794534,0.04021213386214357,0.2801176220797342,0.026295440309149702,0.0931254165097728,0.01884808921442937,0.047055644782867126,0.01370542425571407,0.015271908755514037,0.03236982281894453,0.02364987676185803,0.02020113891234819,0.01954694937385189
0.26439579790053297,0.06859070015082996,0.00913056408011395,0.04054089989861915,0.25834435766658753,0.03244809113221591,0.06613400021885789,0.025752148702384216,0.03431739112591078,0.020278258230361605,0.036162773159396346,0.06157172256477841,0.02468977234135203,0.02376991058381168,0.033873612244247446
0.014323500392750462,0.19129635073816714,0.01181725112924011,0.04261942740210483,0.04658596683247631,0.08227086779454816,0.1508121301261112,0.03492069478705215,0.1096281543002652,0.048241114578895405,0.021920792484399952,0.06377597842554066,0.06786235630938822,0.047450406431967254,0.06647500826709268
0.05334553156606749,0.159641018001421,0.015064107040233393,0.03855127091572505,0.07745407798231899,0.04005714394596586,0.2850211364752261,0.03536320684352619,0.04760046483655414,0.04793669234433424,0.029292307493028934,0.06226727770774761,0.03441171330880918,0.04820864822997104,0.025785403309070882
0.11708482987276414,0.05646980502768144,0.013376933614385961,0.1052006011768929,0.09492937068531859,0.0439745801088209,0.12348468341188978,0.0462106725178379,0.06022741870594005,0.02822855126788975,0.0476743633964039,0.14246491072930945,0.039427832069220715,0.04099854884287686,0.04024689857276774
0.030478356634294587,0.14425970596309762,0.013815650100222591,0.07529725802150465,0.05313925338440322,0.06238864285611505,0.1346690526070429,0.04025320217022706,0.10419314180179048,0.036377387572972056,0.03154262089838407,0.10421410603297082,0.05851874229149977,0.042654123123469945,0.06819875654200516
0.012453354026956192,0.19847333888896193,0.014188703578413484,0.045591324823825816,0.028244149436088994,0.08486832120078149,0.1413399551426304,0.03287984232520249,0.10301358580774102,0.035249445454476266,0.03574091101924062,0.06715930446672062,0.06853080638040528,0.04375154797568485,0.08851540947287055
0.05452807715132143,0.11828129165400465,0.010996227572121545,0.06374153332308513,0.0927181551559101,0.0505109423299845,0.1972407939757491,0.05906988538458512,0.06757715541937626,0.04217058809108682,0.037287380656908,0.09751911212888802,0.03778885307223015,0.04243032301522799,0.0281396810695211
0.05328659775868614,0.05947903601082146,0.018541491635620997,0.13939352425958151,0.036812931713200096,0.056585826230474916,0.11677291412460876,0.054767719218375685,0.04805664359503859,0.02344643664736667,0.07049139212281792,0.19095330394926413,0.038286552013938616,0.034486386804472725,0.058639243915731866
0.23074003554114444,0.03546447195615888,0.014746411874604187,0.14563473968224783,0.06185789744206373,0.06480006597689451,0.04693014136451936,0.034744840230767265,0.026875335196589648,0.021149457367279145,0.06758860703094562,0.11864519357791059,0.031227851822393463,0.05027259904755598,0.04932235188892532
0.11006658685893182,0.04802068355278568,0.021989832028842592,0.16992218119265218,0.0698257799007535,0.04555983759145902,0.08274715545010881,0.04088992754791837,0.05888316002645222,0.022473088054647868,0.062410471868980494,0.12763854347596526,0.04340341392626291,0.050715602253560296,0.04545373627067907
0.024284601084971876,0.21114910594975655,0.014876620818299005,0.05899532083632519,0.035951892508482006,0.06742606308730967,0.2103048266980744,0.04749949244066644,0.06494971577502275,0.03270806447088844,0.04939160210661337,0.06861730245067384,0.04880326020095917,0.030115844082404798,0.0349262874895524
0.022890263818506347,0.11172393618325496,0.062323919320475804,0.08795811498123371,0.05994756999500813,0.06610886366987997,0.10884512599665948,0.030295344521167403,0.10491964262586445,0.03238592097850267,0.03269123001590975,0.08361425347777374,0.06856607118516968,0.046578930397504284,0.08115081283308942
0.059611766985928225,0.07890464447649177,0.018108328805197055,0.1480854968418928,0.03878642559558454,0.062331323229967414,0.10186324194888767,0.034116498351605226,0.05695736284742003,0.028114971807609936,0.0779882808677602,0.11662541931684686,0.04907308492167181,0.054471310730450605,0.07496184327268564
0.025690846553095493,0.2231008921644007,0.010103924078101777,0.027330620757008012,0.1256825275943564,0.053571288867284336,0.12227893007363425,0.02141769196056442,0.09585689568328791,0.036744371713675214,0.04194837324628859,0.05471135471495208,0.04634434993150244,0.03369007717200127,0.08152785548984724
0.18411026234445327,0.046693754947444495,0.013861668117535106,0.14129228043938832,0.0729084791247352,0.034589017937841866,0.09130596863208043,0.03539843977557498,0.04538206955174579,0.02034638562995328,0.07811386644199374,0.12578145131254692,0.026611162853029086,0.03178071478000094,0.05182447811167658
0.010214609416348296,0.23028859530412596,0.008557528537344379,0.022112315706375438,0.04734989038398463,0.060325374790437945,0.32438349356140395,0.049816311018504894,0.06491058441371116,0.03949650563177521,0.018083346954860816,0.0404221930692975,0.04471443469057621,0.022482344728089895,0.016842471793163567
0.0304872563782147,0.10316527081885966,0.022605632193504796,0.049634467078414284,0.1013826870749613,0.06669796401378882,0.12237970572210248,0.029967852700342898,0.10079990687732064,0.0452262252144085,0.04907421658254602,0.0688660272611398,0.08918225721204183,0.055740704488057555,0.06478982638429677
0.030869068755855242,0.16961666191071,0.013735153357082447,0.03610903275702502,0.11007531685893575,0.07308416270845024,0.14922004380549722,0.028895391722245985,0.10278299990833507,0.036788966805430874,0.020958912136371,0.0500800757469676,0.07183312923991515,0.04236264844396007,0.06358843584321829
0.030997995935791604,0.12693738249044434,0.018397700952883764,0.05642186716894288,0.06235572841974347,0.08452364491082662,0.1050526179231253,0.025065504735483534,0.10286880185148926,0.03957688963212988,0.06326964557388848,0.06259055864630918,0.06962349180472349,0.05690077089363674,0.09541739906058133
0.06485204085740211,0.12970272933003818,0.015426241477618853,0.06020819013065105,0.0939023720029198,0.07687982524078978,0.1008846912559487,0.024917100330264615,0.1063082537947276,0.03345163977181123,0.03488045260738393,0.06270189782919014,0.059439478273104265,0.0461710738099217,0.090274013288228
0.008574783569931417,0.17243820720776482,0.012221696818861871,0.040544340262458484,0.03137725568179162,0.06796833339853726,0.16324967852541478,0.029663812947962897,0.09499503775912688,0.05066384663924733,0.03454261002055685,0.07535524249694323,0.06963775903962202,0.05775219875145592,0.0910151968803248
0.0287241186663851,0.243347816060497,0.013729949480988633,0.04551849758722052,0.07537669489415082,0.05845888062826677,0.1225097620094031,0.02934442433191151,0.10564229924796023,0.04137515433626585,0.02802149574973099,0.0568382876044232,0.054361680256644264,0.04143981466934594,0.05531112447680598
0.13829621224999175,0.10575721110231577,0.007721023993995246,0.04766168422530006,0.16616000355850236,0.048425852481276545,0.12246532289028754,0.022726821055935504,0.0862000568354583,0.023034917875791837,0.015890508847358948,0.05420605175961333,0.05536312187754009,0.03945894416218182,0.06663226708445068
0.027990296903716735,0.17283616425332055,0.014241227027882272,0.05857987435392918,0.05377003971446859,0.06395391669917262,0.1379514700115627,0.030885556949515298,0.12117642761579617,0.03129418280014867,0.050239166915449766,0.06598836140581374,0.07117286961345803,0.036954812026599344,0.06296563370916622
0.020034146885123474,0.1747872667510003,0.016669845828376714,0.05902265206098657,0.032606320528875694,0.08506014935338947,0.10315724579768025,0.02976731414902659,0.07826286865402866,0.048819504114583814,0.04090446266753866,0.07372039484739079,0.06858255296138925,0.06192174172900153,0.10668353367160828
0.3035512644482566,0.08708048655011162,0.009416199659375948,0.07759506699833575,0.16853520258699545,0.04436534692393763,0.038806674049198776,0.017403181549022553,0.04888738241075399,0.020144877174394317,0.03901044061879294,0.03943588242893579,0.028702927514203423,0.030346643623256186,0.04671842346442898
0.11719233204614628,0.11624444230803299,0.01637391147706662,0.05112104258225736,0.15656890335912055,0.06787479923653014,0.07845947470171148,0.027021499813877022,0.055495179245474396,0.045645539786142386,0.03390830626211437,0.07098120069664555,0.04525850747622311,0.039139076450637036,0.07871578455802071
0.04549676830351557,0.1601085833152848,0.017955469882602434,0.06699057157822862,0.0715060569393082,0.056389394538609756,0.16559809113993249,0.03166046492204747,0.09428491002936205,0.03427249230025599,0.036811584126002495,0.06699999907344834,0.05223672207671024,0.03993811618462636,0.059750775590065114
0.09026415897274923,0.09820452897004323,0.007743046776768171,0.037080937090255624,0.21318473080782102,0.025742551346560824,0.262232454986384,0.04033514119049691,0.06123674335117089,0.0213246056353935,0.021304209668699222,0.06255858337515845,0.029697952015598775,0.01697385901208462,0.012116496800815913
0.09862861407487003,0.1638233126373733,0.01252027103093883,0.0449449096592815,0.10948572429744771,0.07729358543907267,0.15083394787105753,0.03993203267831858,0.058942213243983674,0.04087160807617998,0.028304616980958625,0.05580930562083048,0.0439469370823308,0.036475100497512326,0.03818782080984378
0.060881147954375825,0.21514630887912986,0.01441663398956163,0.0811859193614159,0.08408068539718956,0.05850869066664126,0.10312213313769712,0.02602094372463251,0.09014310357681757,0.03973527466221666,0.051078668532176394,0.04456316350730238,0.04775791762289146,0.03857391023728707,0.044785498750665016
0.051889181249222545,0.22369580218488952,0.009598463577463738,0.031520095269656316,0.16612161099604517,0.044736926265245905,0.16461404527088225,0.033797995192526346,0.09336450407307612,0.026916745960354902,0.02505982857392143,0.04295503025360201,0.040450211933755,0.018810746980480457,0.02646881221887811
0.09440417979552589,0.05390326982288952,0.029777673446806142,0.13698122125351464,0.05104986723767796,0.04484300182443955,0.08847927935278312,0.04588838573520678,0.05320375534134379,0.030435266759107023,0.08823214837961528,0.16865591794391777,0.03885146967129904,0.03449876669336227,0.040795796742511485
0.05148284764000145,0.03313536215238046,0.015923507631316027,0.13390431218142318,0.10999965409785067,0.03353525024609427,0.03027366717938976,0.028364994828177566,0.3121439343934404,0.011582000103674111,0.04161355950826034,0.04835264758841889,0.11234278461433236,0.019483168530527797,0.01786230930471233
0.07364810348877372,0.11480383325600906,0.015259144010481908,0.0898549080766934,0.05703472152488341,0.05475281320334898,0.1792783376446767,0.035131504129957525,0.059911553121610485,0.03449957563386082,0.06567771145185362,0.07908942752743967,0.05108134523647832,0.04181578267138441,0.04816123902254814
0.28985304493372965,0.0350321336056111,0.013534125311827386,0.09081038012952028,0.15678659349404778,0.03387326940408952,0.06262166332893569,0.03163544100026599,0.03355907124842062,0.016373952097508075,0.06102260536728945,0.09705483550912596,0.02731387247670149,0.0202985168119441,0.03023049528098285
0.01607345722995595,0.1967872728910323,0.011894064817098511,0.03311421288323783,0.06987048044833358,0.08955889980871011,0.15598467650552963,0.03783821345292103,0.08565331843153602,0.0511763797419259,0.020440031682418012,0.06440793480050541,0.060918674754263755,0.0466082770197503,0.05967410553278197
0.01618610013614594,0.255390496100921,0.015486467068877073,0.034504510472128075,0.04505467823384705,0.06296313668164946,0.13900241782069436,0.030614518834684686,0.09046474350408427,0.048613096434113275,0.03319673612516595,0.05945921743961715,0.0599037889566443,0.04430779939316411,0.06485229279826343
0.02348903771042421,0.17177344219363808,0.011800783170691921,0.035043064783366724,0.16122821743775168,0.05326155373973901,0.11217163011845285,0.02960280458798507,0.11759481443395613,0.0290178129371756,0.02589263065907019,0.07862455022226006,0.058718438834146736,0.03334001197836512,0.05844120719297655
0.1429218625286466,0.11228083782713835,0.00992116667333773,0.02950013250206188,0.3578563536768863,0.03409014068126606,0.08237666031745565,0.021313296154397008,0.05295164285691601,0.01745513048289225,0.011508365290367518,0.046568999798989846,0.02474727856723082,0.024921272102963563,0.03158686053945031
0.01321328986690308,0.2462636605365379,0.012113736762470254,0.04002158389622655,0.04599398637397047,0.07860883091648557,0.1195426888954907,0.029681719914041903,0.11663007248759884,0.03982903159057959,0.025061900175812266,0.0573678423331443,0.0663333692545223,0.041110248345547405,0.06822803865066888
0.047649791269295166,0.05078283921889043,0.024193145314329013,0.15160648132505558,0.02616859469228751,0.07645267562886796,0.10811776653335425,0.04480466664834237,0.04612893595233616,0.029885137381885397,0.10883434372346762,0.12957312948751337,0.04028876720950003,0.05053214453666474,0.06498158107821017
0.02061994394410808,0.16553520519429685,0.023923788499221263,0.051845854092913236,0.039405601097108604,0.10378142221153079,0.11465018025887112,0.028905722566619493,0.09021342961883122,0.04080104637371341,0.05223075168845151,0.06854360463033161,0.060269091370154605,0.05239142893632383,0.08688292951752438
0.014476202925386374,0.22798212511973767,0.010072348193893226,0.029503201532348214,0.05437105675664124,0.06855242563459149,0.1442883374648515,0.029651331359662705,0.11887688837431322,0.03601457390849558,0.016105458627869742,0.06511480310947172,0.06800223938959324,0.03933290022901629,0.07765610737412787
0.23585848405848125,0.12248558571130551,0.011545765933884754,0.06407207917894386,0.21234350167600813,0.031041831034113964,0.06799504062070304,0.018088267471302752,0.052763800688545484,0.016986262977791423,0.02017534401020489,0.04211933694266234,0.0364464004464109,0.03604022564927468,0.03203807360036683
0.02664840371724269,0.19739753776671073,0.01390336615549211,0.037804170067747375,0.07373590565834517,0.07440946131900594,0.09955106734066856,0.025606022009208192,0.08987284087332927,0.048679943797516,0.0394991001615292,0.06385052579930796,0.05951221180066206,0.04883659186197116,0.10069285167126363
